System,River,ReturnYear,Total_Returns,Label,ReturnsByAgeClass,Age,FW_Winters,Mar_Winters,Euro,GR,GRShort,BroodYear,RecruitsByAgeClass,MarineEntryYear,Total_Recruits,PercOfBrdYr,Total_Spawners_BroodYear,TotRecPerTotSpn
Columbia River,Wenatchee,2003,5001,AgeClass_3.1,0,5,3,1,3.1,5_4,54,1998,0,2002,5001,0,NA,NA
Columbia River,Wenatchee,2003,5001,AgeClass_0.3,0,4,0,3,0.3,4_1,41,1999,0,2000,3562,0,NA,NA
Columbia River,Wenatchee,2003,5001,AgeClass_1.2,0,4,1,2,1.2,4_2,42,1999,0,2001,3562,0,NA,NA
Columbia River,Wenatchee,2003,5001,AgeClass_2.1,0,4,2,1,2.1,4_3,43,1999,0,2002,3562,0,NA,NA
Columbia River,Wenatchee,2003,5001,AgeClass_0.2,0,3,0,2,0.2,3_1,31,2000,0,2001,33347,0,NA,NA
Columbia River,Wenatchee,2003,5001,AgeClass_1.1,0,3,1,1,1.1,3_2,32,2000,0,2002,33347,0,NA,NA
Columbia River,Wenatchee,2003,5001,AgeClass_0.1,0,2,0,1,0.1,2_1,21,2001,0,2002,19581,0,NA,NA
Columbia River,Wenatchee,2004,33378,AgeClass_3.4,0,8,3,4,3.4,8_4,84,1996,0,2000,NA,NA,NA,NA
Columbia River,Wenatchee,2004,33378,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1997,0,1999,0,NA,NA,NA
Columbia River,Wenatchee,2004,33378,AgeClass_2.4,0,7,2,4,2.4,7_3,73,1997,0,2000,0,NA,NA,NA
Columbia River,Wenatchee,2004,33378,AgeClass_3.3,0,7,3,3,3.3,7_4,74,1997,0,2001,0,NA,NA,NA
Columbia River,Wenatchee,2004,33378,AgeClass_0.5,0,6,0,5,0.5,6_1,61,1998,0,1999,5001,0,NA,NA
Columbia River,Wenatchee,2004,33378,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1998,0,2000,5001,0,NA,NA
Columbia River,Wenatchee,2004,33378,AgeClass_2.3,0,6,2,3,2.3,6_3,63,1998,0,2001,5001,0,NA,NA
Columbia River,Wenatchee,2004,33378,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1998,0,2002,5001,0,NA,NA
Columbia River,Wenatchee,2004,33378,AgeClass_0.4,0,5,0,4,0.4,5_1,51,1999,0,2000,3562,0,NA,NA
Columbia River,Wenatchee,2004,33378,AgeClass_1.3,3169,5,1,3,1.3,5_2,52,1999,3169,2001,3562,88.97,NA,NA
Columbia River,Wenatchee,2004,33378,AgeClass_2.2,393,5,2,2,2.2,5_3,53,1999,393,2002,3562,11.03,NA,NA
Columbia River,Wenatchee,2004,33378,AgeClass_3.1,0,5,3,1,3.1,5_4,54,1999,0,2003,3562,0,NA,NA
Columbia River,Wenatchee,2004,33378,AgeClass_0.3,0,4,0,3,0.3,4_1,41,2000,0,2001,33347,0,NA,NA
Columbia River,Wenatchee,2004,33378,AgeClass_1.2,29816,4,1,2,1.2,4_2,42,2000,29816,2002,33347,89.41,NA,NA
Columbia River,Wenatchee,2004,33378,AgeClass_2.1,0,4,2,1,2.1,4_3,43,2000,0,2003,33347,0,NA,NA
Columbia River,Wenatchee,2004,33378,AgeClass_0.2,0,3,0,2,0.2,3_1,31,2001,0,2002,19581,0,NA,NA
Columbia River,Wenatchee,2004,33378,AgeClass_1.1,0,3,1,1,1.1,3_2,32,2001,0,2003,19581,0,NA,NA
Columbia River,Wenatchee,2004,33378,AgeClass_0.1,0,2,0,1,0.1,2_1,21,2002,0,2003,7543,0,NA,NA
Columbia River,Wenatchee,2005,16006,AgeClass_3.4,0,8,3,4,3.4,8_4,84,1997,0,2001,0,NA,NA,NA
Columbia River,Wenatchee,2005,16006,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1998,0,2000,5001,0,NA,NA
Columbia River,Wenatchee,2005,16006,AgeClass_2.4,0,7,2,4,2.4,7_3,73,1998,0,2001,5001,0,NA,NA
Columbia River,Wenatchee,2005,16006,AgeClass_3.3,0,7,3,3,3.3,7_4,74,1998,0,2002,5001,0,NA,NA
Columbia River,Wenatchee,2005,16006,AgeClass_0.5,0,6,0,5,0.5,6_1,61,1999,0,2000,3562,0,NA,NA
Columbia River,Wenatchee,2005,16006,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1999,0,2001,3562,0,NA,NA
Columbia River,Wenatchee,2005,16006,AgeClass_2.3,0,6,2,3,2.3,6_3,63,1999,0,2002,3562,0,NA,NA
Columbia River,Wenatchee,2005,16006,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1999,0,2003,3562,0,NA,NA
Columbia River,Wenatchee,2005,16006,AgeClass_0.4,0,5,0,4,0.4,5_1,51,2000,0,2001,33347,0,NA,NA
Columbia River,Wenatchee,2005,16006,AgeClass_1.3,3167,5,1,3,1.3,5_2,52,2000,3167,2002,33347,9.5,NA,NA
Columbia River,Wenatchee,2005,16006,AgeClass_2.2,333,5,2,2,2.2,5_3,53,2000,333,2003,33347,1,NA,NA
Columbia River,Wenatchee,2005,16006,AgeClass_3.1,0,5,3,1,3.1,5_4,54,2000,0,2004,33347,0,NA,NA
Columbia River,Wenatchee,2005,16006,AgeClass_0.3,0,4,0,3,0.3,4_1,41,2001,0,2002,19581,0,NA,NA
Columbia River,Wenatchee,2005,16006,AgeClass_1.2,12506,4,1,2,1.2,4_2,42,2001,12506,2003,19581,63.87,NA,NA
Columbia River,Wenatchee,2005,16006,AgeClass_2.1,0,4,2,1,2.1,4_3,43,2001,0,2004,19581,0,NA,NA
Columbia River,Wenatchee,2005,16006,AgeClass_0.2,0,3,0,2,0.2,3_1,31,2002,0,2003,7543,0,NA,NA
Columbia River,Wenatchee,2005,16006,AgeClass_1.1,0,3,1,1,1.1,3_2,32,2002,0,2004,7543,0,NA,NA
Columbia River,Wenatchee,2005,16006,AgeClass_0.1,0,2,0,1,0.1,2_1,21,2003,0,2004,3122,0,5001,0.624
Columbia River,Wenatchee,2006,10169,AgeClass_3.4,0,8,3,4,3.4,8_4,84,1998,0,2002,5001,0,NA,NA
Columbia River,Wenatchee,2006,10169,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1999,0,2001,3562,0,NA,NA
Columbia River,Wenatchee,2006,10169,AgeClass_2.4,0,7,2,4,2.4,7_3,73,1999,0,2002,3562,0,NA,NA
Columbia River,Wenatchee,2006,10169,AgeClass_3.3,0,7,3,3,3.3,7_4,74,1999,0,2003,3562,0,NA,NA
Columbia River,Wenatchee,2006,10169,AgeClass_0.5,0,6,0,5,0.5,6_1,61,2000,0,2001,33347,0,NA,NA
Columbia River,Wenatchee,2006,10169,AgeClass_1.4,0,6,1,4,1.4,6_2,62,2000,0,2002,33347,0,NA,NA
Columbia River,Wenatchee,2006,10169,AgeClass_2.3,31,6,2,3,2.3,6_3,63,2000,31,2003,33347,0.09,NA,NA
Columbia River,Wenatchee,2006,10169,AgeClass_3.2,0,6,3,2,3.2,6_4,64,2000,0,2004,33347,0,NA,NA
Columbia River,Wenatchee,2006,10169,AgeClass_0.4,0,5,0,4,0.4,5_1,51,2001,0,2002,19581,0,NA,NA
Columbia River,Wenatchee,2006,10169,AgeClass_1.3,4209,5,1,3,1.3,5_2,52,2001,4209,2003,19581,21.5,NA,NA
Columbia River,Wenatchee,2006,10169,AgeClass_2.2,2182,5,2,2,2.2,5_3,53,2001,2182,2004,19581,11.14,NA,NA
Columbia River,Wenatchee,2006,10169,AgeClass_3.1,0,5,3,1,3.1,5_4,54,2001,0,2005,19581,0,NA,NA
Columbia River,Wenatchee,2006,10169,AgeClass_0.3,0,4,0,3,0.3,4_1,41,2002,0,2003,7543,0,NA,NA
Columbia River,Wenatchee,2006,10169,AgeClass_1.2,3746,4,1,2,1.2,4_2,42,2002,3746,2004,7543,49.66,NA,NA
Columbia River,Wenatchee,2006,10169,AgeClass_2.1,0,4,2,1,2.1,4_3,43,2002,0,2005,7543,0,NA,NA
Columbia River,Wenatchee,2006,10169,AgeClass_0.2,0,3,0,2,0.2,3_1,31,2003,0,2004,3122,0,5001,0.624
Columbia River,Wenatchee,2006,10169,AgeClass_1.1,0,3,1,1,1.1,3_2,32,2003,0,2005,3122,0,5001,0.624
Columbia River,Wenatchee,2006,10169,AgeClass_0.1,0,2,0,1,0.1,2_1,21,2004,0,2005,29934,0,33378,0.897
Columbia River,Wenatchee,2007,4307,AgeClass_3.4,0,8,3,4,3.4,8_4,84,1999,0,2003,3562,0,NA,NA
Columbia River,Wenatchee,2007,4307,AgeClass_1.5,0,7,1,5,1.5,7_2,72,2000,0,2002,33347,0,NA,NA
Columbia River,Wenatchee,2007,4307,AgeClass_2.4,0,7,2,4,2.4,7_3,73,2000,0,2003,33347,0,NA,NA
Columbia River,Wenatchee,2007,4307,AgeClass_3.3,0,7,3,3,3.3,7_4,74,2000,0,2004,33347,0,NA,NA
Columbia River,Wenatchee,2007,4307,AgeClass_0.5,0,6,0,5,0.5,6_1,61,2001,0,2002,19581,0,NA,NA
Columbia River,Wenatchee,2007,4307,AgeClass_1.4,0,6,1,4,1.4,6_2,62,2001,0,2003,19581,0,NA,NA
Columbia River,Wenatchee,2007,4307,AgeClass_2.3,684,6,2,3,2.3,6_3,63,2001,684,2004,19581,3.49,NA,NA
Columbia River,Wenatchee,2007,4307,AgeClass_3.2,0,6,3,2,3.2,6_4,64,2001,0,2005,19581,0,NA,NA
Columbia River,Wenatchee,2007,4307,AgeClass_0.4,0,5,0,4,0.4,5_1,51,2002,0,2003,7543,0,NA,NA
Columbia River,Wenatchee,2007,4307,AgeClass_1.3,1844,5,1,3,1.3,5_2,52,2002,1844,2004,7543,24.45,NA,NA
Columbia River,Wenatchee,2007,4307,AgeClass_2.2,1415,5,2,2,2.2,5_3,53,2002,1415,2005,7543,18.76,NA,NA
Columbia River,Wenatchee,2007,4307,AgeClass_3.1,0,5,3,1,3.1,5_4,54,2002,0,2006,7543,0,NA,NA
Columbia River,Wenatchee,2007,4307,AgeClass_0.3,0,4,0,3,0.3,4_1,41,2003,0,2004,3122,0,5001,0.624
Columbia River,Wenatchee,2007,4307,AgeClass_1.2,350,4,1,2,1.2,4_2,42,2003,350,2005,3122,11.21,5001,0.624
Columbia River,Wenatchee,2007,4307,AgeClass_2.1,0,4,2,1,2.1,4_3,43,2003,0,2006,3122,0,5001,0.624
Columbia River,Wenatchee,2007,4307,AgeClass_0.2,0,3,0,2,0.2,3_1,31,2004,0,2005,29934,0,33378,0.897
Columbia River,Wenatchee,2007,4307,AgeClass_1.1,13,3,1,1,1.1,3_2,32,2004,13,2006,29934,0.04,33378,0.897
Columbia River,Wenatchee,2007,4307,AgeClass_0.1,0,2,0,1,0.1,2_1,21,2005,0,2006,31597,0,16006,1.974
Columbia River,Wenatchee,2008,26909,AgeClass_3.4,0,8,3,4,3.4,8_4,84,2000,0,2004,33347,0,NA,NA
Columbia River,Wenatchee,2008,26909,AgeClass_1.5,0,7,1,5,1.5,7_2,72,2001,0,2003,19581,0,NA,NA
Columbia River,Wenatchee,2008,26909,AgeClass_2.4,0,7,2,4,2.4,7_3,73,2001,0,2004,19581,0,NA,NA
Columbia River,Wenatchee,2008,26909,AgeClass_3.3,0,7,3,3,3.3,7_4,74,2001,0,2005,19581,0,NA,NA
Columbia River,Wenatchee,2008,26909,AgeClass_0.5,0,6,0,5,0.5,6_1,61,2002,0,2003,7543,0,NA,NA
Columbia River,Wenatchee,2008,26909,AgeClass_1.4,0,6,1,4,1.4,6_2,62,2002,0,2004,7543,0,NA,NA
Columbia River,Wenatchee,2008,26909,AgeClass_2.3,538,6,2,3,2.3,6_3,63,2002,538,2005,7543,7.13,NA,NA
Columbia River,Wenatchee,2008,26909,AgeClass_3.2,0,6,3,2,3.2,6_4,64,2002,0,2006,7543,0,NA,NA
Columbia River,Wenatchee,2008,26909,AgeClass_0.4,0,5,0,4,0.4,5_1,51,2003,0,2004,3122,0,5001,0.624
Columbia River,Wenatchee,2008,26909,AgeClass_1.3,1292,5,1,3,1.3,5_2,52,2003,1292,2005,3122,41.38,5001,0.624
Columbia River,Wenatchee,2008,26909,AgeClass_2.2,1480,5,2,2,2.2,5_3,53,2003,1480,2006,3122,47.41,5001,0.624
Columbia River,Wenatchee,2008,26909,AgeClass_3.1,0,5,3,1,3.1,5_4,54,2003,0,2007,3122,0,5001,0.624
Columbia River,Wenatchee,2008,26909,AgeClass_0.3,0,4,0,3,0.3,4_1,41,2004,0,2005,29934,0,33378,0.897
Columbia River,Wenatchee,2008,26909,AgeClass_1.2,23599,4,1,2,1.2,4_2,42,2004,23599,2006,29934,78.84,33378,0.897
Columbia River,Wenatchee,2008,26909,AgeClass_2.1,0,4,2,1,2.1,4_3,43,2004,0,2007,29934,0,33378,0.897
Columbia River,Wenatchee,2008,26909,AgeClass_0.2,0,3,0,2,0.2,3_1,31,2005,0,2006,31597,0,16006,1.974
Columbia River,Wenatchee,2008,26909,AgeClass_1.1,0,3,1,1,1.1,3_2,32,2005,0,2007,31597,0,16006,1.974
Columbia River,Wenatchee,2008,26909,AgeClass_0.1,0,2,0,1,0.1,2_1,21,2006,0,2007,62085,0,10169,6.105
Columbia River,Wenatchee,2009,26931,AgeClass_3.4,0,8,3,4,3.4,8_4,84,2001,0,2005,19581,0,NA,NA
Columbia River,Wenatchee,2009,26931,AgeClass_1.5,0,7,1,5,1.5,7_2,72,2002,0,2004,7543,0,NA,NA
Columbia River,Wenatchee,2009,26931,AgeClass_2.4,0,7,2,4,2.4,7_3,73,2002,0,2005,7543,0,NA,NA
Columbia River,Wenatchee,2009,26931,AgeClass_3.3,0,7,3,3,3.3,7_4,74,2002,0,2006,7543,0,NA,NA
Columbia River,Wenatchee,2009,26931,AgeClass_0.5,0,6,0,5,0.5,6_1,61,2003,0,2004,3122,0,5001,0.624
Columbia River,Wenatchee,2009,26931,AgeClass_1.4,0,6,1,4,1.4,6_2,62,2003,0,2005,3122,0,5001,0.624
Columbia River,Wenatchee,2009,26931,AgeClass_2.3,0,6,2,3,2.3,6_3,63,2003,0,2006,3122,0,5001,0.624
Columbia River,Wenatchee,2009,26931,AgeClass_3.2,0,6,3,2,3.2,6_4,64,2003,0,2007,3122,0,5001,0.624
Columbia River,Wenatchee,2009,26931,AgeClass_0.4,0,5,0,4,0.4,5_1,51,2004,0,2005,29934,0,33378,0.897
Columbia River,Wenatchee,2009,26931,AgeClass_1.3,6053,5,1,3,1.3,5_2,52,2004,6053,2006,29934,20.22,33378,0.897
Columbia River,Wenatchee,2009,26931,AgeClass_2.2,269,5,2,2,2.2,5_3,53,2004,269,2007,29934,0.9,33378,0.897
Columbia River,Wenatchee,2009,26931,AgeClass_3.1,0,5,3,1,3.1,5_4,54,2004,0,2008,29934,0,33378,0.897
Columbia River,Wenatchee,2009,26931,AgeClass_0.3,0,4,0,3,0.3,4_1,41,2005,0,2006,31597,0,16006,1.974
Columbia River,Wenatchee,2009,26931,AgeClass_1.2,20420,4,1,2,1.2,4_2,42,2005,20420,2007,31597,64.63,16006,1.974
Columbia River,Wenatchee,2009,26931,AgeClass_2.1,0,4,2,1,2.1,4_3,43,2005,0,2008,31597,0,16006,1.974
Columbia River,Wenatchee,2009,26931,AgeClass_0.2,0,3,0,2,0.2,3_1,31,2006,0,2007,62085,0,10169,6.105
Columbia River,Wenatchee,2009,26931,AgeClass_1.1,188,3,1,1,1.1,3_2,32,2006,188,2008,62085,0.3,10169,6.105
Columbia River,Wenatchee,2009,26931,AgeClass_0.1,0,2,0,1,0.1,2_1,21,2007,0,2008,39346,0,4307,9.135
Columbia River,Wenatchee,2010,65535,AgeClass_3.4,0,8,3,4,3.4,8_4,84,2002,0,2006,7543,0,NA,NA
Columbia River,Wenatchee,2010,65535,AgeClass_1.5,0,7,1,5,1.5,7_2,72,2003,0,2005,3122,0,5001,0.624
Columbia River,Wenatchee,2010,65535,AgeClass_2.4,0,7,2,4,2.4,7_3,73,2003,0,2006,3122,0,5001,0.624
Columbia River,Wenatchee,2010,65535,AgeClass_3.3,0,7,3,3,3.3,7_4,74,2003,0,2007,3122,0,5001,0.624
Columbia River,Wenatchee,2010,65535,AgeClass_0.5,0,6,0,5,0.5,6_1,61,2004,0,2005,29934,0,33378,0.897
Columbia River,Wenatchee,2010,65535,AgeClass_1.4,0,6,1,4,1.4,6_2,62,2004,0,2006,29934,0,33378,0.897
Columbia River,Wenatchee,2010,65535,AgeClass_2.3,0,6,2,3,2.3,6_3,63,2004,0,2007,29934,0,33378,0.897
Columbia River,Wenatchee,2010,65535,AgeClass_3.2,0,6,3,2,3.2,6_4,64,2004,0,2008,29934,0,33378,0.897
Columbia River,Wenatchee,2010,65535,AgeClass_0.4,0,5,0,4,0.4,5_1,51,2005,0,2006,31597,0,16006,1.974
Columbia River,Wenatchee,2010,65535,AgeClass_1.3,6788,5,1,3,1.3,5_2,52,2005,6788,2007,31597,21.48,16006,1.974
Columbia River,Wenatchee,2010,65535,AgeClass_2.2,4389,5,2,2,2.2,5_3,53,2005,4389,2008,31597,13.89,16006,1.974
Columbia River,Wenatchee,2010,65535,AgeClass_3.1,0,5,3,1,3.1,5_4,54,2005,0,2009,31597,0,16006,1.974
Columbia River,Wenatchee,2010,65535,AgeClass_0.3,0,4,0,3,0.3,4_1,41,2006,0,2007,62085,0,10169,6.105
Columbia River,Wenatchee,2010,65535,AgeClass_1.2,54358,4,1,2,1.2,4_2,42,2006,54358,2008,62085,87.55,10169,6.105
Columbia River,Wenatchee,2010,65535,AgeClass_2.1,0,4,2,1,2.1,4_3,43,2006,0,2009,62085,0,10169,6.105
Columbia River,Wenatchee,2010,65535,AgeClass_0.2,0,3,0,2,0.2,3_1,31,2007,0,2008,39346,0,4307,9.135
Columbia River,Wenatchee,2010,65535,AgeClass_1.1,0,3,1,1,1.1,3_2,32,2007,0,2009,39346,0,4307,9.135
Columbia River,Wenatchee,2010,65535,AgeClass_0.1,0,2,0,1,0.1,2_1,21,2008,0,2009,95615,0,26909,3.553
Columbia River,Wenatchee,2011,39792,AgeClass_3.4,0,8,3,4,3.4,8_4,84,2003,0,2007,3122,0,5001,0.624
Columbia River,Wenatchee,2011,39792,AgeClass_1.5,0,7,1,5,1.5,7_2,72,2004,0,2006,29934,0,33378,0.897
Columbia River,Wenatchee,2011,39792,AgeClass_2.4,0,7,2,4,2.4,7_3,73,2004,0,2007,29934,0,33378,0.897
Columbia River,Wenatchee,2011,39792,AgeClass_3.3,0,7,3,3,3.3,7_4,74,2004,0,2008,29934,0,33378,0.897
Columbia River,Wenatchee,2011,39792,AgeClass_0.5,0,6,0,5,0.5,6_1,61,2005,0,2006,31597,0,16006,1.974
Columbia River,Wenatchee,2011,39792,AgeClass_1.4,0,6,1,4,1.4,6_2,62,2005,0,2007,31597,0,16006,1.974
Columbia River,Wenatchee,2011,39792,AgeClass_2.3,0,6,2,3,2.3,6_3,63,2005,0,2008,31597,0,16006,1.974
Columbia River,Wenatchee,2011,39792,AgeClass_3.2,0,6,3,2,3.2,6_4,64,2005,0,2009,31597,0,16006,1.974
Columbia River,Wenatchee,2011,39792,AgeClass_0.4,0,5,0,4,0.4,5_1,51,2006,0,2007,62085,0,10169,6.105
Columbia River,Wenatchee,2011,39792,AgeClass_1.3,5737,5,1,3,1.3,5_2,52,2006,5737,2008,62085,9.24,10169,6.105
Columbia River,Wenatchee,2011,39792,AgeClass_2.2,1802,5,2,2,2.2,5_3,53,2006,1802,2009,62085,2.9,10169,6.105
Columbia River,Wenatchee,2011,39792,AgeClass_3.1,0,5,3,1,3.1,5_4,54,2006,0,2010,62085,0,10169,6.105
Columbia River,Wenatchee,2011,39792,AgeClass_0.3,0,4,0,3,0.3,4_1,41,2007,0,2008,39346,0,4307,9.135
Columbia River,Wenatchee,2011,39792,AgeClass_1.2,32253,4,1,2,1.2,4_2,42,2007,32253,2009,39346,81.97,4307,9.135
Columbia River,Wenatchee,2011,39792,AgeClass_2.1,0,4,2,1,2.1,4_3,43,2007,0,2010,39346,0,4307,9.135
Columbia River,Wenatchee,2011,39792,AgeClass_0.2,0,3,0,2,0.2,3_1,31,2008,0,2009,95615,0,26909,3.553
Columbia River,Wenatchee,2011,39792,AgeClass_1.1,0,3,1,1,1.1,3_2,32,2008,0,2010,95615,0,26909,3.553
Columbia River,Wenatchee,2011,39792,AgeClass_0.1,0,2,0,1,0.1,2_1,21,2009,0,2010,39401,0,26931,1.463
Columbia River,Wenatchee,2012,86157,AgeClass_3.4,0,8,3,4,3.4,8_4,84,2004,0,2008,29934,0,33378,0.897
Columbia River,Wenatchee,2012,86157,AgeClass_1.5,0,7,1,5,1.5,7_2,72,2005,0,2007,31597,0,16006,1.974
Columbia River,Wenatchee,2012,86157,AgeClass_2.4,0,7,2,4,2.4,7_3,73,2005,0,2008,31597,0,16006,1.974
Columbia River,Wenatchee,2012,86157,AgeClass_3.3,0,7,3,3,3.3,7_4,74,2005,0,2009,31597,0,16006,1.974
Columbia River,Wenatchee,2012,86157,AgeClass_0.5,0,6,0,5,0.5,6_1,61,2006,0,2007,62085,0,10169,6.105
Columbia River,Wenatchee,2012,86157,AgeClass_1.4,0,6,1,4,1.4,6_2,62,2006,0,2008,62085,0,10169,6.105
Columbia River,Wenatchee,2012,86157,AgeClass_2.3,0,6,2,3,2.3,6_3,63,2006,0,2009,62085,0,10169,6.105
Columbia River,Wenatchee,2012,86157,AgeClass_3.2,0,6,3,2,3.2,6_4,64,2006,0,2010,62085,0,10169,6.105
Columbia River,Wenatchee,2012,86157,AgeClass_0.4,0,5,0,4,0.4,5_1,51,2007,0,2008,39346,0,4307,9.135
Columbia River,Wenatchee,2012,86157,AgeClass_1.3,7093,5,1,3,1.3,5_2,52,2007,7093,2009,39346,18.03,4307,9.135
Columbia River,Wenatchee,2012,86157,AgeClass_2.2,0,5,2,2,2.2,5_3,53,2007,0,2010,39346,0,4307,9.135
Columbia River,Wenatchee,2012,86157,AgeClass_3.1,0,5,3,1,3.1,5_4,54,2007,0,2011,39346,0,4307,9.135
Columbia River,Wenatchee,2012,86157,AgeClass_0.3,0,4,0,3,0.3,4_1,41,2008,0,2009,95615,0,26909,3.553
Columbia River,Wenatchee,2012,86157,AgeClass_1.2,79064,4,1,2,1.2,4_2,42,2008,79064,2010,95615,82.69,26909,3.553
Columbia River,Wenatchee,2012,86157,AgeClass_2.1,0,4,2,1,2.1,4_3,43,2008,0,2011,95615,0,26909,3.553
Columbia River,Wenatchee,2012,86157,AgeClass_0.2,0,3,0,2,0.2,3_1,31,2009,0,2010,39401,0,26931,1.463
Columbia River,Wenatchee,2012,86157,AgeClass_1.1,0,3,1,1,1.1,3_2,32,2009,0,2011,39401,0,26931,1.463
Columbia River,Wenatchee,2012,86157,AgeClass_0.1,0,2,0,1,0.1,2_1,21,2010,0,2011,114480,0,65535,1.747
Columbia River,Wenatchee,2013,53382,AgeClass_3.4,0,8,3,4,3.4,8_4,84,2005,0,2009,31597,0,16006,1.974
Columbia River,Wenatchee,2013,53382,AgeClass_1.5,0,7,1,5,1.5,7_2,72,2006,0,2008,62085,0,10169,6.105
Columbia River,Wenatchee,2013,53382,AgeClass_2.4,0,7,2,4,2.4,7_3,73,2006,0,2009,62085,0,10169,6.105
Columbia River,Wenatchee,2013,53382,AgeClass_3.3,0,7,3,3,3.3,7_4,74,2006,0,2010,62085,0,10169,6.105
Columbia River,Wenatchee,2013,53382,AgeClass_0.5,0,6,0,5,0.5,6_1,61,2007,0,2008,39346,0,4307,9.135
Columbia River,Wenatchee,2013,53382,AgeClass_1.4,0,6,1,4,1.4,6_2,62,2007,0,2009,39346,0,4307,9.135
Columbia River,Wenatchee,2013,53382,AgeClass_2.3,0,6,2,3,2.3,6_3,63,2007,0,2010,39346,0,4307,9.135
Columbia River,Wenatchee,2013,53382,AgeClass_3.2,0,6,3,2,3.2,6_4,64,2007,0,2011,39346,0,4307,9.135
Columbia River,Wenatchee,2013,53382,AgeClass_0.4,0,5,0,4,0.4,5_1,51,2008,0,2009,95615,0,26909,3.553
Columbia River,Wenatchee,2013,53382,AgeClass_1.3,12493,5,1,3,1.3,5_2,52,2008,12493,2010,95615,13.07,26909,3.553
Columbia River,Wenatchee,2013,53382,AgeClass_2.2,4058,5,2,2,2.2,5_3,53,2008,4058,2011,95615,4.24,26909,3.553
Columbia River,Wenatchee,2013,53382,AgeClass_3.1,0,5,3,1,3.1,5_4,54,2008,0,2012,95615,0,26909,3.553
Columbia River,Wenatchee,2013,53382,AgeClass_0.3,0,4,0,3,0.3,4_1,41,2009,0,2010,39401,0,26931,1.463
Columbia River,Wenatchee,2013,53382,AgeClass_1.2,36832,4,1,2,1.2,4_2,42,2009,36832,2011,39401,93.48,26931,1.463
Columbia River,Wenatchee,2013,53382,AgeClass_2.1,0,4,2,1,2.1,4_3,43,2009,0,2012,39401,0,26931,1.463
Columbia River,Wenatchee,2013,53382,AgeClass_0.2,0,3,0,2,0.2,3_1,31,2010,0,2011,114480,0,65535,1.747
Columbia River,Wenatchee,2013,53382,AgeClass_1.1,0,3,1,1,1.1,3_2,32,2010,0,2012,114480,0,65535,1.747
Columbia River,Wenatchee,2013,53382,AgeClass_0.1,0,2,0,1,0.1,2_1,21,2011,0,2012,166096,0,39792,4.174
Columbia River,Wenatchee,2014,107151,AgeClass_3.4,0,8,3,4,3.4,8_4,84,2006,0,2010,62085,0,10169,6.105
Columbia River,Wenatchee,2014,107151,AgeClass_1.5,0,7,1,5,1.5,7_2,72,2007,0,2009,39346,0,4307,9.135
Columbia River,Wenatchee,2014,107151,AgeClass_2.4,0,7,2,4,2.4,7_3,73,2007,0,2010,39346,0,4307,9.135
Columbia River,Wenatchee,2014,107151,AgeClass_3.3,0,7,3,3,3.3,7_4,74,2007,0,2011,39346,0,4307,9.135
Columbia River,Wenatchee,2014,107151,AgeClass_0.5,0,6,0,5,0.5,6_1,61,2008,0,2009,95615,0,26909,3.553
Columbia River,Wenatchee,2014,107151,AgeClass_1.4,0,6,1,4,1.4,6_2,62,2008,0,2010,95615,0,26909,3.553
Columbia River,Wenatchee,2014,107151,AgeClass_2.3,0,6,2,3,2.3,6_3,63,2008,0,2011,95615,0,26909,3.553
Columbia River,Wenatchee,2014,107151,AgeClass_3.2,0,6,3,2,3.2,6_4,64,2008,0,2012,95615,0,26909,3.553
Columbia River,Wenatchee,2014,107151,AgeClass_0.4,0,5,0,4,0.4,5_1,51,2009,0,2010,39401,0,26931,1.463
Columbia River,Wenatchee,2014,107151,AgeClass_1.3,1515,5,1,3,1.3,5_2,52,2009,1515,2011,39401,3.85,26931,1.463
Columbia River,Wenatchee,2014,107151,AgeClass_2.2,1054,5,2,2,2.2,5_3,53,2009,1054,2012,39401,2.68,26931,1.463
Columbia River,Wenatchee,2014,107151,AgeClass_3.1,0,5,3,1,3.1,5_4,54,2009,0,2013,39401,0,26931,1.463
Columbia River,Wenatchee,2014,107151,AgeClass_0.3,0,4,0,3,0.3,4_1,41,2010,0,2011,114480,0,65535,1.747
Columbia River,Wenatchee,2014,107151,AgeClass_1.2,103537,4,1,2,1.2,4_2,42,2010,103537,2012,114480,90.44,65535,1.747
Columbia River,Wenatchee,2014,107151,AgeClass_2.1,0,4,2,1,2.1,4_3,43,2010,0,2013,114480,0,65535,1.747
Columbia River,Wenatchee,2014,107151,AgeClass_0.2,0,3,0,2,0.2,3_1,31,2011,0,2012,166096,0,39792,4.174
Columbia River,Wenatchee,2014,107151,AgeClass_1.1,1044,3,1,1,1.1,3_2,32,2011,1044,2013,166096,0.63,39792,4.174
Columbia River,Wenatchee,2014,107151,AgeClass_0.1,0,2,0,1,0.1,2_1,21,2012,0,2013,85313,0,86157,0.99
Columbia River,Wenatchee,2015,145969,AgeClass_3.4,0,8,3,4,3.4,8_4,84,2007,0,2011,39346,0,4307,9.135
