Stock,FC_Year,ModelLabel,Age,PointFC,AvgRankByAge,p10,p25,p50,p75,p90,System
Naknek,2026,TimeSeriesExpSmoothNoBC,Age 6,424369,5,170043,244572,404844,610536,849765,Bristol Bay
Naknek,2026,TimeSeriesExpSmoothNoBC,Total,5741541,3.3333333333333335,2924192,4008531,5430549,6931752,8273931,Bristol Bay
Nushagak,2021,Naive4,Age 3,8983,1.3333333333333333,49,444,4737,61430,370664,Bristol Bay
Nushagak,2021,Naive4,Age 4,1729391,2.4166666666666665,168376,410552,1210720,3762351,7889805,Bristol Bay
Nushagak,2021,Naive4,Age 5,4584428,3.5,1573394,2534956,4161560,6193372,8614207,Bristol Bay
Nushagak,2021,Naive4,Age 6,110613,5.25,8171,28409,108645,385762,832089,Bristol Bay
Nushagak,2021,Naive4,Total,6433415,3,2379976,3753580,5781349,8136520,10367414,Bristol Bay
Nushagak,2021,Naive8,Age 3,5196,7.333333333333333,21,158,3932,49758,219475,Bristol Bay
Nushagak,2021,Naive8,Age 4,993220,5.166666666666667,58805,198538,638867,2125994,5439359,Bristol Bay
Nushagak,2021,Naive8,Age 5,3201879,5.166666666666667,895724,1568323,2749411,4453534,6621110,Bristol Bay
Nushagak,2021,Naive8,Age 6,87986,3.5,6919,19471,67059,234692,524800,Bristol Bay
Nushagak,2021,Naive8,Total,4288281,4.666666666666667,1549857,2425327,3579703,5859555,7831146,Bristol Bay
Nushagak,2021,SibRegSimple,Age 3,8313,4,47,520,4874,63014,360581,Bristol Bay
Nushagak,2021,SibRegSimple,Age 4,41988,6.166666666666667,26,804,17595,639119,5116220,Bristol Bay
Nushagak,2021,SibRegSimple,Age 5,4320197,7.5,232526,835917,3235070,9009466,20503920,Bristol Bay
Nushagak,2021,SibRegSimple,Age 6,91595,3.75,7379,24474,76788,225190,603825,Bristol Bay
Nushagak,2021,SibRegSimple,Total,4462093,6.666666666666667,836090,1996547,3844039,6770106,10190108,Bristol Bay
Nushagak,2021,SibRegLogPower,Age 3,8313,4,56,411,3907,39355,215664,Bristol Bay
Nushagak,2021,SibRegLogPower,Age 4,1366959,9,100109,291608,977503,3173324,6696373,Bristol Bay
Nushagak,2021,SibRegLogPower,Age 5,2248737,2.9166666666666665,730692,1199832,1936602,3109830,4289416,Bristol Bay
Nushagak,2021,SibRegLogPower,Age 6,2149394,9,136081,361412,1358383,5654198,15404464,Bristol Bay
Nushagak,2021,SibRegLogPower,Total,5773404,9,1624258,2751976,4909097,9136049,13501772,Bristol Bay
Nushagak,2021,SibRegKalman,Age 3,8313,4,31,412,5246,66841,239643,Bristol Bay
Nushagak,2021,SibRegKalman,Age 4,322885,4,23867,72466,246032,654167,1583288,Bristol Bay
Nushagak,2021,SibRegKalman,Age 5,3909265,7.5,948382,1817392,3626291,6829582,9707464,Bristol Bay
Nushagak,2021,SibRegKalman,Age 6,115673,3.6666666666666665,2304,11198,79677,387728,1311892,Bristol Bay
Nushagak,2021,SibRegKalman,Total,4356136,6.833333333333333,1287192,2180982,3768564,6429472,9411972,Bristol Bay
Nushagak,2021,TimeSeriesArimaBC,Age 3,20468,8.5,69,924,9431,77782,564059,Bristol Bay
Nushagak,2021,TimeSeriesArimaBC,Age 4,1383799,3.25,137868,358535,1201264,3345244,6032431,Bristol Bay
Nushagak,2021,TimeSeriesArimaBC,Age 5,3665584,7.25,1155579,1963367,3281546,5222714,7952324,Bristol Bay
Nushagak,2021,TimeSeriesArimaBC,Age 6,129376,6.666666666666667,8213,30840,117895,408923,915479,Bristol Bay
Nushagak,2021,TimeSeriesArimaBC,Total,5199226,5,1651325,2856995,4484677,6601948,8840772,Bristol Bay
Nushagak,2021,TimeSeriesArimaNoBC,Age 3,7089,4.166666666666667,59,394,4775,48782,254002,Bristol Bay
Nushagak,2021,TimeSeriesArimaNoBC,Age 4,1229335,5.416666666666667,86525,326302,908023,2795819,5861172,Bristol Bay
Nushagak,2021,TimeSeriesArimaNoBC,Age 5,2065557,1.9166666666666667,783006,1137024,1783115,2837476,3695429,Bristol Bay
Nushagak,2021,TimeSeriesArimaNoBC,Age 6,85536,3.1666666666666665,6012,22550,81135,232885,578704,Bristol Bay
Nushagak,2021,TimeSeriesArimaNoBC,Total,3387517,1.3333333333333333,1494002,2225718,3247152,4507757,5850978,Bristol Bay
Nushagak,2021,TimeSeriesExpSmoothBC,Age 3,25513,6.5,115,1146,18412,149131,1139801,Bristol Bay
Nushagak,2021,TimeSeriesExpSmoothBC,Age 4,1357076,4.25,116260,320086,1047122,3413074,7080436,Bristol Bay
Nushagak,2021,TimeSeriesExpSmoothBC,Age 5,3673765,6.25,1340737,2109507,3327403,5408592,7140434,Bristol Bay
Nushagak,2021,TimeSeriesExpSmoothBC,Age 6,167011,8,7036,32002,125947,382234,1001668,Bristol Bay
Nushagak,2021,TimeSeriesExpSmoothBC,Total,5223366,6.333333333333333,2139661,3308707,4719089,6595122,8409539,Bristol Bay
Nushagak,2021,TimeSeriesExpSmoothNoBC,Age 3,6374,5.166666666666667,13,170,2952,37812,210832,Bristol Bay
Nushagak,2021,TimeSeriesExpSmoothNoBC,Age 4,504433,5.333333333333333,35749,106072,309505,1000677,2487084,Bristol Bay
Nushagak,2021,TimeSeriesExpSmoothNoBC,Age 5,3556748,3,1222530,1963444,3270340,5002931,7031922,Bristol Bay
Nushagak,2021,TimeSeriesExpSmoothNoBC,Age 6,108558,2,9621,26424,77558,286562,651888,Bristol Bay
Nushagak,2021,TimeSeriesExpSmoothNoBC,Total,4176113,2.1666666666666665,1672943,2525032,3868828,5588626,7222183,Bristol Bay
Nushagak,2022,Naive4,Age 3,7024,1.3333333333333333,29,404,6292,54955,239756,Bristol Bay
Nushagak,2022,Naive4,Age 4,2978918,2.1666666666666665,216358,672964,2180919,7771698,18648771,Bristol Bay
Nushagak,2022,Naive4,Age 5,5069854,2.6666666666666665,2064324,2958168,4640790,6876928,9705067,Bristol Bay
Nushagak,2022,Naive4,Age 6,93873,5.333333333333333,8134,23266,84459,258532,647104,Bristol Bay
Nushagak,2022,Naive4,Total,8149669,2.8333333333333335,2876907,4416443,6923653,10069537,13955988,Bristol Bay
Nushagak,2022,Naive8,Age 3,5790,7.333333333333333,12,212,3228,47648,226461,Bristol Bay
Nushagak,2022,Naive8,Age 4,2052650,5.333333333333333,117984,377448,1349330,4153523,8860356,Bristol Bay
Nushagak,2022,Naive8,Age 5,3772193,5.666666666666667,1356151,2195826,3380138,5302074,7624565,Bristol Bay
Nushagak,2022,Naive8,Age 6,89420,3.5833333333333335,7033,21898,63891,194586,525756,Bristol Bay
Nushagak,2022,Naive8,Total,5920053,5,2033318,3293086,5160008,7597512,10779086,Bristol Bay
Nushagak,2022,SibRegSimple,Age 3,8136,4,54,486,7416,74214,489297,Bristol Bay
Nushagak,2022,SibRegSimple,Age 4,35371,6.5,78,1450,23472,474867,3016916,Bristol Bay
Nushagak,2022,SibRegSimple,Age 5,23033632,7.5,1271665,4650164,19882759,63843598,136033114,Bristol Bay
Nushagak,2022,SibRegSimple,Age 6,310673,3.5833333333333335,27667,84366,253592,732335,1690421,Bristol Bay
Nushagak,2022,SibRegSimple,Total,23387812,6.833333333333333,4735531,9914757,21712217,37715472,53904929,Bristol Bay
Nushagak,2022,SibRegLogPower,Age 3,8136,4,38,389,5662,35953,295187,Bristol Bay
Nushagak,2022,SibRegLogPower,Age 4,1585328,9,89626,346942,1175452,3451320,7927273,Bristol Bay
Nushagak,2022,SibRegLogPower,Age 5,3421009,4,937341,1708848,2941865,5105593,7119243,Bristol Bay
Nushagak,2022,SibRegLogPower,Age 6,4406367,9,254639,972868,3416469,12591284,29512452,Bristol Bay
Nushagak,2022,SibRegLogPower,Total,9420841,9,2285893,4245906,8353728,15555338,25815750,Bristol Bay
Nushagak,2022,SibRegKalman,Age 3,8136,4,13,262,3984,41994,272204,Bristol Bay
Nushagak,2022,SibRegKalman,Age 4,491461,4.5,30790,123086,429477,1374220,2853737,Bristol Bay
Nushagak,2022,SibRegKalman,Age 5,18509419,7.666666666666667,4529333,8881492,16678675,28142286,41993302,Bristol Bay
Nushagak,2022,SibRegKalman,Age 6,226776,3.6666666666666665,7485,41498,239835,1235818,3530028,Bristol Bay
Nushagak,2022,SibRegKalman,Total,19235792,6.666666666666667,5215721,9836109,17988660,28202926,41484082,Bristol Bay
Nushagak,2022,TimeSeriesArimaBC,Age 3,18966,8.5,96,932,11856,133642,635303,Bristol Bay
Nushagak,2022,TimeSeriesArimaBC,Age 4,3631294,3.3333333333333335,280060,842538,2820705,7563040,17800594,Bristol Bay
Nushagak,2022,TimeSeriesArimaBC,Age 5,5049512,6.416666666666667,1579905,2681062,4582986,7589968,10102268,Bristol Bay
Nushagak,2022,TimeSeriesArimaBC,Age 6,180122,6.666666666666667,17657,50516,173460,501250,1208298,Bristol Bay
Nushagak,2022,TimeSeriesArimaBC,Total,8879894,4.166666666666667,2685343,4797212,7866629,11860702,16046851,Bristol Bay
Nushagak,2022,TimeSeriesArimaNoBC,Age 3,8285,4.166666666666667,60,436,5794,50898,211206,Bristol Bay
Nushagak,2022,TimeSeriesArimaNoBC,Age 4,8584679,4.333333333333333,552272,1611506,6682741,24310824,56623881,Bristol Bay
Nushagak,2022,TimeSeriesArimaNoBC,Age 5,4737719,3.1666666666666665,1724473,2757080,4326240,6718984,9487747,Bristol Bay
Nushagak,2022,TimeSeriesArimaNoBC,Age 6,92998,3.1666666666666665,7117,19840,70014,206254,472545,Bristol Bay
Nushagak,2022,TimeSeriesArimaNoBC,Total,13423681,2.5,4975148,7697010,11511509,17553900,22791081,Bristol Bay
Nushagak,2022,TimeSeriesExpSmoothBC,Age 3,26342,6.5,182,2113,18145,161562,731691,Bristol Bay
Nushagak,2022,TimeSeriesExpSmoothBC,Age 4,3318276,4.333333333333333,230791,710076,2513680,6878845,14865486,Bristol Bay
Nushagak,2022,TimeSeriesExpSmoothBC,Age 5,5013759,5.583333333333333,1610255,2702070,4295263,6979194,9639157,Bristol Bay
Nushagak,2022,TimeSeriesExpSmoothBC,Age 6,190892,8,10271,34292,141380,575622,1609951,Bristol Bay
Nushagak,2022,TimeSeriesExpSmoothBC,Total,8549270,5.333333333333333,3352842,4977916,7316646,10764066,14007507,Bristol Bay
Nushagak,2022,TimeSeriesExpSmoothNoBC,Age 3,5917,5.166666666666667,9,216,3207,51246,358636,Bristol Bay
Nushagak,2022,TimeSeriesExpSmoothNoBC,Age 4,3019090,5.5,212026,682088,2132887,7276648,15876400,Bristol Bay
Nushagak,2022,TimeSeriesExpSmoothNoBC,Age 5,4588935,2.3333333333333335,1796633,2637121,4000786,6032442,8066520,Bristol Bay
Nushagak,2022,TimeSeriesExpSmoothNoBC,Age 6,104625,2,10054,26082,91607,262990,533718,Bristol Bay
Nushagak,2022,TimeSeriesExpSmoothNoBC,Total,7718567,2.6666666666666665,2891171,4463904,6489905,10871254,14231623,Bristol Bay
Nushagak,2023,Naive4,Age 3,5166,1.3333333333333333,31,216,2390,21744,139463,Bristol Bay
Nushagak,2023,Naive4,Age 4,3117317,2.1666666666666665,249763,799650,2583408,6922677,16971846,Bristol Bay
Nushagak,2023,Naive4,Age 5,6606498,3.3333333333333335,2452616,3648608,5776168,8795505,11784546,Bristol Bay
Nushagak,2023,Naive4,Age 6,103530,5.5,7530,27691,79318,274738,598336,Bristol Bay
Nushagak,2023,Naive4,Total,9832511,3.25,3397646,5765698,9311179,13552754,17503618,Bristol Bay
Nushagak,2023,Naive8,Age 3,6137,7.333333333333333,14,226,3171,30134,254030,Bristol Bay
Nushagak,2023,Naive8,Age 4,2236459,4.416666666666667,163789,489788,1575108,5331994,10499838,Bristol Bay
Nushagak,2023,Naive8,Age 5,5434400,6.416666666666667,1827306,2838126,4725933,7547246,10506374,Bristol Bay
Nushagak,2023,Naive8,Age 6,95893,3.5833333333333335,5598,22500,70020,210156,450059,Bristol Bay
Nushagak,2023,Naive8,Total,7772890,5.5,2546170,4294471,6555233,10162297,14211969,Bristol Bay
Nushagak,2023,SibRegSimple,Age 3,6175,4,26,284,3845,39872,238499,Bristol Bay
Nushagak,2023,SibRegSimple,Age 4,20912,5.833333333333333,45,959,13940,262858,1878595,Bristol Bay
Nushagak,2023,SibRegSimple,Age 5,3243804,6.166666666666667,192518,671441,2271908,7930335,18037724,Bristol Bay
Nushagak,2023,SibRegSimple,Age 6,664771,3.75,54334,169632,521194,1519072,2833575,Bristol Bay
Nushagak,2023,SibRegSimple,Total,3935662,6.333333333333333,894635,1668776,3073988,5867741,8837608,Bristol Bay
Nushagak,2023,SibRegLogPower,Age 3,6175,4,34,369,5226,44461,206614,Bristol Bay
Nushagak,2023,SibRegLogPower,Age 4,1583991,9,115488,369522,1289120,3584056,8836740,Bristol Bay
Nushagak,2023,SibRegLogPower,Age 5,2732703,4.666666666666667,783700,1489108,2481147,4125214,6305816,Bristol Bay
Nushagak,2023,SibRegLogPower,Age 6,7267385,9,341394,1491868,5753229,21464662,50520727,Bristol Bay
Nushagak,2023,SibRegLogPower,Total,11590254,9,2459414,4317034,9142796,19032789,28740121,Bristol Bay
Nushagak,2023,SibRegKalman,Age 3,6175,4,33,344,4509,42250,212494,Bristol Bay
Nushagak,2023,SibRegKalman,Age 4,512311,4.166666666666667,36526,113888,365705,1363773,3627252,Bristol Bay
Nushagak,2023,SibRegKalman,Age 5,4940031,5.083333333333333,1200458,2199767,4196314,7686056,11187526,Bristol Bay
Nushagak,2023,SibRegKalman,Age 6,416308,3.5,14093,86144,428887,2013000,6033802,Bristol Bay
Nushagak,2023,SibRegKalman,Total,5874825,5.916666666666667,1553472,2856417,4702420,8337398,11861355,Bristol Bay
Nushagak,2023,TimeSeriesArimaBC,Age 3,14401,8.5,66,692,12029,88426,389634,Bristol Bay
Nushagak,2023,TimeSeriesArimaBC,Age 4,3195933,3.8333333333333335,181428,702885,2361319,6774588,15158715,Bristol Bay
Nushagak,2023,TimeSeriesArimaBC,Age 5,8921029,6.5,2552617,4582712,7772865,12834373,18622840,Bristol Bay
Nushagak,2023,TimeSeriesArimaBC,Age 6,227509,6.5,19210,57648,220391,600381,1407143,Bristol Bay
Nushagak,2023,TimeSeriesArimaBC,Total,12358871,4.5,3974995,6775381,11220889,16888075,22373330,Bristol Bay
Nushagak,2023,TimeSeriesArimaNoBC,Age 3,7700,4.166666666666667,46,408,4829,35597,165835,Bristol Bay
Nushagak,2023,TimeSeriesArimaNoBC,Age 4,3467582,6.25,219350,757104,3130233,9662680,22399831,Bristol Bay
Nushagak,2023,TimeSeriesArimaNoBC,Age 5,14446282,3.6666666666666665,4910505,8150191,13624800,22103012,30529101,Bristol Bay
Nushagak,2023,TimeSeriesArimaNoBC,Age 6,122785,3.1666666666666665,9790,35428,114830,346700,856571,Bristol Bay
Nushagak,2023,TimeSeriesArimaNoBC,Total,18044349,1.6666666666666667,7447690,10608252,16136522,22975066,30482400,Bristol Bay
Nushagak,2023,TimeSeriesExpSmoothBC,Age 3,19113,6.5,124,890,9812,88082,641481,Bristol Bay
Nushagak,2023,TimeSeriesExpSmoothBC,Age 4,3113239,4.5,191603,626182,2507619,6634146,16290314,Bristol Bay
Nushagak,2023,TimeSeriesExpSmoothBC,Age 5,8782044,5.833333333333333,2823780,4542239,7397060,12434952,18093495,Bristol Bay
Nushagak,2023,TimeSeriesExpSmoothBC,Age 6,183576,8,15223,42018,141768,486246,1372542,Bristol Bay
Nushagak,2023,TimeSeriesExpSmoothBC,Total,12097972,5.25,4545031,6889054,10353982,15004326,20073747,Bristol Bay
Nushagak,2023,TimeSeriesExpSmoothNoBC,Age 3,5180,5.166666666666667,12,154,3114,28742,231480,Bristol Bay
Nushagak,2023,TimeSeriesExpSmoothNoBC,Age 4,2617508,4.833333333333333,143819,454028,1614659,6095704,13754345,Bristol Bay
Nushagak,2023,TimeSeriesExpSmoothNoBC,Age 5,8280779,3.3333333333333335,2750767,4405140,6955780,11465942,15895372,Bristol Bay
Nushagak,2023,TimeSeriesExpSmoothNoBC,Age 6,115257,2,9501,36745,113727,322269,601564,Bristol Bay
Nushagak,2023,TimeSeriesExpSmoothNoBC,Total,11018724,3.5833333333333335,4535488,6793294,10207481,13918374,18818351,Bristol Bay
Nushagak,2024,Naive4,Age 3,7051,1.3333333333333333,28,301,3994,40266,157298,Bristol Bay
Nushagak,2024,Naive4,Age 4,3065672,2.4166666666666665,225409,669080,2324008,6521274,14138556,Bristol Bay
Nushagak,2024,Naive4,Age 5,6859880,3.25,2420549,3801594,5820256,9002279,11959492,Bristol Bay
Nushagak,2024,Naive4,Age 6,184526,5.666666666666667,15259,44548,166834,463261,1086350,Bristol Bay
Nushagak,2024,Naive4,Total,10117129,2.4166666666666665,4098173,6366235,9593289,13787788,18147900,Bristol Bay
Nushagak,2024,Naive8,Age 3,7971,7.333333333333333,31,436,6850,63944,345573,Bristol Bay
Nushagak,2024,Naive8,Age 4,2245622,3.4166666666666665,110678,479751,1451404,4930506,12524540,Bristol Bay
Nushagak,2024,Naive8,Age 5,5744976,5.5,1840204,2825185,4958886,7925556,10540529,Bristol Bay
Nushagak,2024,Naive8,Age 6,145472,4.333333333333333,10999,34040,122110,348085,875203,Bristol Bay
Nushagak,2024,Naive8,Total,8144041,5.25,2445809,4410180,6853142,10347054,13974202,Bristol Bay
Nushagak,2024,SibRegSimple,Age 3,7067,4,42,430,5938,58590,461187,Bristol Bay
Nushagak,2024,SibRegSimple,Age 4,110379,5.666666666666667,227,2756,66611,653948,6357798,Bristol Bay
Nushagak,2024,SibRegSimple,Age 5,583930,6,58453,143136,502122,1653680,4589035,Bristol Bay
Nushagak,2024,SibRegSimple,Age 6,181981,3.5,17580,46744,155403,469868,1097722,Bristol Bay
Nushagak,2024,SibRegSimple,Total,883357,6,225867,419626,780917,1495526,2173751,Bristol Bay
Nushagak,2024,SibRegLogPower,Age 3,7067,4,31,456,5003,44978,246838,Bristol Bay
Nushagak,2024,SibRegLogPower,Age 4,1772071,9,153190,482630,1740720,4246266,8091042,Bristol Bay
Nushagak,2024,SibRegLogPower,Age 5,1834774,4.833333333333333,585293,920820,1606985,2729158,4113061,Bristol Bay
Nushagak,2024,SibRegLogPower,Age 6,3482180,9,185561,589156,2743285,8914700,23825104,Bristol Bay
Nushagak,2024,SibRegLogPower,Total,7096091,9,1539184,2922436,6240429,10865512,18636140,Bristol Bay
Nushagak,2024,SibRegKalman,Age 3,7067,4,40,390,2928,27468,152390,Bristol Bay
Nushagak,2024,SibRegKalman,Age 4,528820,3.3333333333333335,31843,107024,433836,1251502,2877475,Bristol Bay
Nushagak,2024,SibRegKalman,Age 5,2880662,4.5,717477,1276684,2355952,4127370,6481018,Bristol Bay
Nushagak,2024,SibRegKalman,Age 6,183051,2,7230,36476,150856,727280,2257264,Bristol Bay
Nushagak,2024,SibRegKalman,Total,3599599,4.666666666666667,975480,1782407,3072020,4974276,6904663,Bristol Bay
Nushagak,2024,TimeSeriesArimaBC,Age 3,24766,8.5,159,1080,10225,116270,526369,Bristol Bay
Nushagak,2024,TimeSeriesArimaBC,Age 4,2551521,4.666666666666667,243213,583802,1846587,5460703,12918899,Bristol Bay
Nushagak,2024,TimeSeriesArimaBC,Age 5,7466306,6.333333333333333,2156491,3733418,6110186,9856771,13487360,Bristol Bay
Nushagak,2024,TimeSeriesArimaBC,Age 6,361446,6.5,28231,95223,352025,909134,2289556,Bristol Bay
Nushagak,2024,TimeSeriesArimaBC,Total,10404039,4.833333333333333,4128712,6391438,9655782,14891081,20364085,Bristol Bay
Nushagak,2024,TimeSeriesArimaNoBC,Age 3,5372,4.166666666666667,23,314,3316,23494,117883,Bristol Bay
Nushagak,2024,TimeSeriesArimaNoBC,Age 4,1983642,6.5,125553,398496,1401798,4043032,9276111,Bristol Bay
Nushagak,2024,TimeSeriesArimaNoBC,Age 5,6891861,5.5,2408272,3701210,6065849,9755428,14319695,Bristol Bay
Nushagak,2024,TimeSeriesArimaNoBC,Age 6,181621,3.5,17967,51351,145016,390494,1005112,Bristol Bay
Nushagak,2024,TimeSeriesArimaNoBC,Total,9062497,3.3333333333333335,3701221,5392306,8216891,11807924,15529026,Bristol Bay
Nushagak,2024,TimeSeriesExpSmoothBC,Age 3,34531,6.5,166,1646,20221,199174,995487,Bristol Bay
Nushagak,2024,TimeSeriesExpSmoothBC,Age 4,2455777,5,192064,594271,1828007,5351652,12619220,Bristol Bay
Nushagak,2024,TimeSeriesExpSmoothBC,Age 5,7424448,5.333333333333333,2403096,4001257,6532576,10335506,15090237,Bristol Bay
Nushagak,2024,TimeSeriesExpSmoothBC,Age 6,252793,8,17817,53218,196878,741142,2259894,Bristol Bay
Nushagak,2024,TimeSeriesExpSmoothBC,Total,10167549,6.166666666666667,3681043,5743915,9189680,13248472,16914239,Bristol Bay
Nushagak,2024,TimeSeriesExpSmoothNoBC,Age 3,7342,5.166666666666667,17,212,2994,69101,479582,Bristol Bay
Nushagak,2024,TimeSeriesExpSmoothNoBC,Age 4,2076157,5,123300,482620,1706045,5229250,11165376,Bristol Bay
Nushagak,2024,TimeSeriesExpSmoothNoBC,Age 5,6964179,3.75,2502349,3801686,6449382,9748374,13398623,Bristol Bay
Nushagak,2024,TimeSeriesExpSmoothNoBC,Age 6,144787,2.5,17783,44232,133369,381724,791702,Bristol Bay
Nushagak,2024,TimeSeriesExpSmoothNoBC,Total,9192465,3.3333333333333335,3181949,5212970,8119671,11768349,15538217,Bristol Bay
Nushagak,2025,Naive4,Age 3,7321,1.3333333333333333,78,628,6708,60139,295076,Bristol Bay
Nushagak,2025,Naive4,Age 4,3740663,2.3333333333333335,359202,805966,2486483,7491706,17007445,Bristol Bay
Nushagak,2025,Naive4,Age 5,6658899,3.5833333333333335,2290601,3607246,6131942,9398590,13314718,Bristol Bay
Nushagak,2025,Naive4,Age 6,210076,5.666666666666667,16066,46260,164620,530292,1177807,Bristol Bay
Nushagak,2025,Naive4,Total,10616959,3.25,3892903,6365684,9444965,13569012,16734668,Bristol Bay
Nushagak,2025,Naive8,Age 3,8152,7.333333333333333,19,256,4031,44134,374634,Bristol Bay
Nushagak,2025,Naive8,Age 4,2735027,3.8333333333333335,165973,559112,2441550,8121580,16620242,Bristol Bay
Nushagak,2025,Naive8,Age 5,5621663,5,1815591,2929947,5029693,8621452,12447054,Bristol Bay
Nushagak,2025,Naive8,Age 6,160344,4.333333333333333,13755,43184,147286,440636,934695,Bristol Bay
Nushagak,2025,Naive8,Total,8525187,5.083333333333333,2569197,4484492,7614392,11736278,15575945,Bristol Bay
Nushagak,2025,SibRegSimple,Age 3,7057,4,26,336,3668,33830,183079,Bristol Bay
Nushagak,2025,SibRegSimple,Age 4,57215,5.666666666666667,49,987,16145,287685,1894748,Bristol Bay
Nushagak,2025,SibRegSimple,Age 5,8621539,5,489873,2032982,7207257,18541060,48293031,Bristol Bay
Nushagak,2025,SibRegSimple,Age 6,41193,3.3333333333333335,4333,11858,36598,106218,243881,Bristol Bay
Nushagak,2025,SibRegSimple,Total,8727004,6.333333333333333,1900537,3807859,7397122,13175391,20590228,Bristol Bay
Nushagak,2025,SibRegLogPower,Age 3,7057,4,68,422,5254,43522,232533,Bristol Bay
Nushagak,2025,SibRegLogPower,Age 4,1840049,9,145612,432338,1481276,4567442,9473714,Bristol Bay
Nushagak,2025,SibRegLogPower,Age 5,3595964,3.1666666666666665,1313849,2131686,3516833,5570278,7134203,Bristol Bay
Nushagak,2025,SibRegLogPower,Age 6,1229634,9,62273,244593,946954,3665416,10431857,Bristol Bay
Nushagak,2025,SibRegLogPower,Total,6672704,9,1427640,2576343,5156300,10413449,17356495,Bristol Bay
Nushagak,2025,SibRegKalman,Age 3,7057,4,38,460,4299,33394,179231,Bristol Bay
Nushagak,2025,SibRegKalman,Age 4,584194,4.166666666666667,38280,127432,522436,1410182,3283740,Bristol Bay
Nushagak,2025,SibRegKalman,Age 5,8514446,3.5833333333333335,1922912,3819594,7047613,13053722,19517978,Bristol Bay
Nushagak,2025,SibRegKalman,Age 6,94411,2,3099,17558,88407,396904,1328105,Bristol Bay
Nushagak,2025,SibRegKalman,Total,9200109,4.416666666666667,2410427,4810902,8232848,12279532,18075832,Bristol Bay
