System,River,BroodYear,Age,MarineEntryYear,ReturnYear,ReturnsByAge,Label,Euro,GR,Perc_Med,FW_Winters,Mar_Winters,MarineEntryOffset_BrYr,MarineEntryOffset_RetYr,Total_Spawners_BroodYear
Bristol Bay,Nushagak,1967,4,1969,1971,153160.19999999998,AgeClass_1.2,1.2,4_2,8.35,1,2,2,-2,74002.82
Bristol Bay,Nushagak,1966,5,1968,1971,521131.11,AgeClass_1.3,1.3,5_2,71.96,1,3,2,-3,233577.61
Bristol Bay,Nushagak,1965,6,1967,1971,0,AgeClass_1.4,1.4,6_2,1.58,1,4,2,-4,255793.5
Bristol Bay,Nushagak,1969,3,1970,1972,0,AgeClass_0.2,0.2,3_1,0.14,0,2,1,-2,95805.05
Bristol Bay,Nushagak,1968,4,1970,1972,35190.15,AgeClass_1.2,1.2,4_2,8.35,1,2,2,-2,142360.42
Bristol Bay,Nushagak,1967,5,1969,1972,51983.93,AgeClass_1.3,1.3,5_2,71.96,1,3,2,-3,74002.82
Bristol Bay,Nushagak,1966,6,1968,1972,0,AgeClass_1.4,1.4,6_2,1.58,1,4,2,-4,233577.61
Bristol Bay,Nushagak,1970,3,1971,1973,2653.72,AgeClass_0.2,0.2,3_1,0.14,0,2,1,-2,452891.76
Bristol Bay,Nushagak,1969,4,1971,1973,102321.87000000001,AgeClass_1.2,1.2,4_2,8.35,1,2,2,-2,95805.05
Bristol Bay,Nushagak,1968,5,1970,1973,301698.44,AgeClass_1.3,1.3,5_2,71.96,1,3,2,-3,142360.42
Bristol Bay,Nushagak,1967,6,1969,1973,10450.98,AgeClass_1.4,1.4,6_2,1.58,1,4,2,-4,74002.82
Bristol Bay,Nushagak,1971,3,1972,1974,5026.8099999999995,AgeClass_0.2,0.2,3_1,0.14,0,2,1,-2,312699.18
Bristol Bay,Nushagak,1970,4,1972,1974,131141.05,AgeClass_1.2,1.2,4_2,8.35,1,2,2,-2,452891.76
Bristol Bay,Nushagak,1969,5,1971,1974,108736.06,AgeClass_1.3,1.3,5_2,71.96,1,3,2,-3,95805.05
Bristol Bay,Nushagak,1968,6,1970,1974,7290.879999999999,AgeClass_1.4,1.4,6_2,1.58,1,4,2,-4,142360.42
Bristol Bay,Nushagak,1972,3,1973,1975,3598.44,AgeClass_0.2,0.2,3_1,0.14,0,2,1,-2,39850.56
Bristol Bay,Nushagak,1971,4,1973,1975,9603.12,AgeClass_1.2,1.2,4_2,8.35,1,2,2,-2,312699.18
Bristol Bay,Nushagak,1970,5,1972,1975,757961.7899999999,AgeClass_1.3,1.3,5_2,71.96,1,3,2,-3,452891.76
Bristol Bay,Nushagak,1969,6,1971,1975,282634.46,AgeClass_1.4,1.4,6_2,1.58,1,4,2,-4,95805.05
Bristol Bay,Nushagak,1973,3,1974,1976,4045.62,AgeClass_0.2,0.2,3_1,0.14,0,2,1,-2,210600.77
Bristol Bay,Nushagak,1972,4,1974,1976,146263.49,AgeClass_1.2,1.2,4_2,8.35,1,2,2,-2,39850.56
Bristol Bay,Nushagak,1971,5,1973,1976,836271.0499999999,AgeClass_1.3,1.3,5_2,71.96,1,3,2,-3,312699.18
Bristol Bay,Nushagak,1970,6,1972,1976,97007.08,AgeClass_1.4,1.4,6_2,1.58,1,4,2,-4,452891.76
Bristol Bay,Nushagak,1974,3,1975,1977,1111.57,AgeClass_0.2,0.2,3_1,0.14,0,2,1,-2,204190.17
Bristol Bay,Nushagak,1973,4,1975,1977,25301.73,AgeClass_1.2,1.2,4_2,8.35,1,2,2,-2,210600.77
Bristol Bay,Nushagak,1972,5,1974,1977,910271.7799999999,AgeClass_1.3,1.3,5_2,71.96,1,3,2,-3,39850.56
Bristol Bay,Nushagak,1971,6,1973,1977,160097.93,AgeClass_1.4,1.4,6_2,1.58,1,4,2,-4,312699.18
Bristol Bay,Nushagak,1975,3,1976,1978,48829.060000000005,AgeClass_0.2,0.2,3_1,0.14,0,2,1,-2,832092.6
Bristol Bay,Nushagak,1974,4,1976,1978,0,AgeClass_1.2,1.2,4_2,8.35,1,2,2,-2,204190.17
Bristol Bay,Nushagak,1973,5,1975,1978,1295156.42,AgeClass_1.3,1.3,5_2,71.96,1,3,2,-3,210600.77
Bristol Bay,Nushagak,1972,6,1974,1978,87846.18999999999,AgeClass_1.4,1.4,6_2,1.58,1,4,2,-4,39850.56
Bristol Bay,Nushagak,1976,3,1977,1979,6032.6,AgeClass_0.2,0.2,3_1,0.14,0,2,1,-2,520302.59
Bristol Bay,Nushagak,1975,4,1977,1979,639484.13,AgeClass_1.2,1.2,4_2,8.35,1,2,2,-2,832092.6
Bristol Bay,Nushagak,1974,5,1976,1979,347597.47000000003,AgeClass_1.3,1.3,5_2,71.96,1,3,2,-3,204190.17
Bristol Bay,Nushagak,1973,6,1975,1979,55685.420000000006,AgeClass_1.4,1.4,6_2,1.58,1,4,2,-4,210600.77
Bristol Bay,Nushagak,1977,3,1978,1980,0,AgeClass_0.2,0.2,3_1,0.14,0,2,1,-2,611588.36
Bristol Bay,Nushagak,1976,4,1978,1980,252427.37,AgeClass_1.2,1.2,4_2,8.35,1,2,2,-2,520302.59
Bristol Bay,Nushagak,1975,5,1977,1980,5102598.04,AgeClass_1.3,1.3,5_2,71.96,1,3,2,-3,832092.6
Bristol Bay,Nushagak,1974,6,1976,1980,34913.75,AgeClass_1.4,1.4,6_2,1.58,1,4,2,-4,204190.17
Bristol Bay,Nushagak,1978,3,1979,1981,0,AgeClass_0.2,0.2,3_1,0.14,0,2,1,-2,734040.08
Bristol Bay,Nushagak,1977,4,1979,1981,45373.77,AgeClass_1.2,1.2,4_2,8.35,1,2,2,-2,611588.36
Bristol Bay,Nushagak,1976,5,1978,1981,3626182.2,AgeClass_1.3,1.3,5_2,71.96,1,3,2,-3,520302.59
Bristol Bay,Nushagak,1975,6,1977,1981,204237.59,AgeClass_1.4,1.4,6_2,1.58,1,4,2,-4,832092.6
Bristol Bay,Nushagak,1979,3,1980,1982,72863.2,AgeClass_0.2,0.2,3_1,0.14,0,2,1,-2,551271.66
Bristol Bay,Nushagak,1978,4,1980,1982,434931.82999999996,AgeClass_1.2,1.2,4_2,8.35,1,2,2,-2,734040.08
Bristol Bay,Nushagak,1977,5,1979,1982,3092100.77,AgeClass_1.3,1.3,5_2,71.96,1,3,2,-3,611588.36
Bristol Bay,Nushagak,1976,6,1978,1982,467281.79,AgeClass_1.4,1.4,6_2,1.58,1,4,2,-4,520302.59
Bristol Bay,Nushagak,1980,3,1981,1983,22436.21,AgeClass_0.2,0.2,3_1,0.14,0,2,1,-2,3669136.41
Bristol Bay,Nushagak,1979,4,1981,1983,960080.49,AgeClass_1.2,1.2,4_2,8.35,1,2,2,-2,551271.66
Bristol Bay,Nushagak,1978,5,1980,1983,1078792.8800000001,AgeClass_1.3,1.3,5_2,71.96,1,3,2,-3,734040.08
Bristol Bay,Nushagak,1977,6,1979,1983,98614.03,AgeClass_1.4,1.4,6_2,1.58,1,4,2,-4,611588.36
Bristol Bay,Nushagak,1981,3,1982,1984,30303.88,AgeClass_0.2,0.2,3_1,0.14,0,2,1,-2,1118872.88
Bristol Bay,Nushagak,1980,4,1982,1984,542833.12,AgeClass_1.2,1.2,4_2,8.35,1,2,2,-2,3669136.41
Bristol Bay,Nushagak,1979,5,1981,1984,767683.43,AgeClass_1.3,1.3,5_2,71.96,1,3,2,-3,551271.66
Bristol Bay,Nushagak,1978,6,1980,1984,0,AgeClass_1.4,1.4,6_2,1.58,1,4,2,-4,734040.08
Bristol Bay,Nushagak,1982,3,1983,1985,83664.65,AgeClass_0.2,0.2,3_1,0.14,0,2,1,-2,664579.77
Bristol Bay,Nushagak,1981,4,1983,1985,351608.15,AgeClass_1.2,1.2,4_2,8.35,1,2,2,-2,1118872.88
Bristol Bay,Nushagak,1980,5,1982,1985,514845.01,AgeClass_1.3,1.3,5_2,71.96,1,3,2,-3,3669136.41
Bristol Bay,Nushagak,1979,6,1981,1985,45525.5,AgeClass_1.4,1.4,6_2,1.58,1,4,2,-4,551271.66
Bristol Bay,Nushagak,1983,3,1984,1986,115330.55,AgeClass_0.2,0.2,3_1,0.14,0,2,1,-2,446845.05
Bristol Bay,Nushagak,1982,4,1984,1986,545388.44,AgeClass_1.2,1.2,4_2,8.35,1,2,2,-2,664579.77
Bristol Bay,Nushagak,1981,5,1983,1986,1588467.5899999999,AgeClass_1.3,1.3,5_2,71.96,1,3,2,-3,1118872.88
Bristol Bay,Nushagak,1980,6,1982,1986,130151.36,AgeClass_1.4,1.4,6_2,1.58,1,4,2,-4,3669136.41
Bristol Bay,Nushagak,1984,3,1985,1987,10147.16,AgeClass_0.2,0.2,3_1,0.14,0,2,1,-2,655739.2
Bristol Bay,Nushagak,1983,4,1985,1987,736126.54,AgeClass_1.2,1.2,4_2,8.35,1,2,2,-2,446845.05
Bristol Bay,Nushagak,1982,5,1984,1987,628121.9,AgeClass_1.3,1.3,5_2,71.96,1,3,2,-3,664579.77
Bristol Bay,Nushagak,1981,6,1983,1987,5804.33,AgeClass_1.4,1.4,6_2,1.58,1,4,2,-4,1118872.88
Bristol Bay,Nushagak,1985,3,1986,1988,85590.51,AgeClass_0.2,0.2,3_1,0.14,0,2,1,-2,551319.22
Bristol Bay,Nushagak,1984,4,1986,1988,265334.95,AgeClass_1.2,1.2,4_2,8.35,1,2,2,-2,655739.2
Bristol Bay,Nushagak,1983,5,1985,1988,660604.49,AgeClass_1.3,1.3,5_2,71.96,1,3,2,-3,446845.05
Bristol Bay,Nushagak,1982,6,1984,1988,77973.52,AgeClass_1.4,1.4,6_2,1.58,1,4,2,-4,664579.77
Bristol Bay,Nushagak,1986,3,1987,1989,94281.42,AgeClass_0.2,0.2,3_1,0.14,0,2,1,-2,1095241.26
Bristol Bay,Nushagak,1985,4,1987,1989,596762.66,AgeClass_1.2,1.2,4_2,8.35,1,2,2,-2,551319.22
Bristol Bay,Nushagak,1984,5,1986,1989,463017.65,AgeClass_1.3,1.3,5_2,71.96,1,3,2,-3,655739.2
Bristol Bay,Nushagak,1983,6,1985,1989,36676.33,AgeClass_1.4,1.4,6_2,1.58,1,4,2,-4,446845.05
Bristol Bay,Nushagak,1987,3,1988,1990,174614.99,AgeClass_0.2,0.2,3_1,0.14,0,2,1,-2,429181.61
Bristol Bay,Nushagak,1986,4,1988,1990,902010.6599999999,AgeClass_1.2,1.2,4_2,8.35,1,2,2,-2,1095241.26
Bristol Bay,Nushagak,1985,5,1987,1990,705153.02,AgeClass_1.3,1.3,5_2,71.96,1,3,2,-3,551319.22
Bristol Bay,Nushagak,1984,6,1986,1990,22747.59,AgeClass_1.4,1.4,6_2,1.58,1,4,2,-4,655739.2
Bristol Bay,Nushagak,1988,3,1989,1991,53519.95,AgeClass_0.2,0.2,3_1,0.14,0,2,1,-2,534459.88
Bristol Bay,Nushagak,1987,4,1989,1991,700887.12,AgeClass_1.2,1.2,4_2,8.35,1,2,2,-2,429181.61
Bristol Bay,Nushagak,1986,5,1988,1991,845195.8099999999,AgeClass_1.3,1.3,5_2,71.96,1,3,2,-3,1095241.26
Bristol Bay,Nushagak,1985,6,1987,1991,29363.75,AgeClass_1.4,1.4,6_2,1.58,1,4,2,-4,551319.22
Bristol Bay,Nushagak,1989,3,1990,1992,87497.34,AgeClass_0.2,0.2,3_1,0.14,0,2,1,-2,567863.34
Bristol Bay,Nushagak,1988,4,1990,1992,657149.74,AgeClass_1.2,1.2,4_2,8.35,1,2,2,-2,534459.88
Bristol Bay,Nushagak,1987,5,1989,1992,893960.9099999999,AgeClass_1.3,1.3,5_2,71.96,1,3,2,-3,429181.61
Bristol Bay,Nushagak,1986,6,1988,1992,250266.19,AgeClass_1.4,1.4,6_2,1.58,1,4,2,-4,1095241.26
Bristol Bay,Nushagak,1990,3,1991,1993,108080.06,AgeClass_0.2,0.2,3_1,0.14,0,2,1,-2,752513.14
Bristol Bay,Nushagak,1989,4,1991,1993,569884.67,AgeClass_1.2,1.2,4_2,8.35,1,2,2,-2,567863.34
Bristol Bay,Nushagak,1988,5,1990,1993,1767226.55,AgeClass_1.3,1.3,5_2,71.96,1,3,2,-3,534459.88
Bristol Bay,Nushagak,1987,6,1989,1993,134038.33,AgeClass_1.4,1.4,6_2,1.58,1,4,2,-4,429181.61
Bristol Bay,Nushagak,1991,3,1992,1994,13934.22,AgeClass_0.2,0.2,3_1,0.14,0,2,1,-2,544748.25
Bristol Bay,Nushagak,1990,4,1992,1994,626418.25,AgeClass_1.2,1.2,4_2,8.35,1,2,2,-2,752513.14
Bristol Bay,Nushagak,1989,5,1991,1994,714713.53,AgeClass_1.3,1.3,5_2,71.96,1,3,2,-3,567863.34
Bristol Bay,Nushagak,1988,6,1990,1994,79442.39,AgeClass_1.4,1.4,6_2,1.58,1,4,2,-4,534459.88
Bristol Bay,Nushagak,1992,3,1993,1995,102933.04,AgeClass_0.2,0.2,3_1,0.14,0,2,1,-2,768816.14
Bristol Bay,Nushagak,1991,4,1993,1995,262819.85,AgeClass_1.2,1.2,4_2,8.35,1,2,2,-2,544748.25
Bristol Bay,Nushagak,1990,5,1992,1995,418615.47000000003,AgeClass_1.3,1.3,5_2,71.96,1,3,2,-3,752513.14
Bristol Bay,Nushagak,1989,6,1991,1995,26626.53,AgeClass_1.4,1.4,6_2,1.58,1,4,2,-4,567863.34
Bristol Bay,Nushagak,1993,3,1994,1996,41500.76,AgeClass_0.2,0.2,3_1,0.14,0,2,1,-2,790926.96
Bristol Bay,Nushagak,1992,4,1994,1996,471172.83,AgeClass_1.2,1.2,4_2,8.35,1,2,2,-2,768816.14
Bristol Bay,Nushagak,1991,5,1993,1996,1080271.89,AgeClass_1.3,1.3,5_2,71.96,1,3,2,-3,544748.25
Bristol Bay,Nushagak,1990,6,1992,1996,30223.18,AgeClass_1.4,1.4,6_2,1.58,1,4,2,-4,752513.14
Bristol Bay,Nushagak,1994,3,1995,1997,1711.0300000000002,AgeClass_0.2,0.2,3_1,0.14,0,2,1,-2,563334.12
Bristol Bay,Nushagak,1993,4,1995,1997,97836.54000000001,AgeClass_1.2,1.2,4_2,8.35,1,2,2,-2,790926.96
Bristol Bay,Nushagak,1992,5,1994,1997,577733.39,AgeClass_1.3,1.3,5_2,71.96,1,3,2,-3,768816.14
Bristol Bay,Nushagak,1991,6,1993,1997,134455.66999999998,AgeClass_1.4,1.4,6_2,1.58,1,4,2,-4,544748.25
Bristol Bay,Nushagak,1995,3,1996,1998,2639,AgeClass_0.2,0.2,3_1,0.14,0,2,1,-2,311136.35
Bristol Bay,Nushagak,1994,4,1996,1998,98798.49,AgeClass_1.2,1.2,4_2,8.35,1,2,2,-2,563334.12
Bristol Bay,Nushagak,1993,5,1995,1998,829387.5700000001,AgeClass_1.3,1.3,5_2,71.96,1,3,2,-3,790926.96
Bristol Bay,Nushagak,1992,6,1994,1998,60734.84,AgeClass_1.4,1.4,6_2,1.58,1,4,2,-4,768816.14
Bristol Bay,Nushagak,1996,3,1997,1999,0,AgeClass_0.2,0.2,3_1,0.14,0,2,1,-2,557057.35
Bristol Bay,Nushagak,1995,4,1997,1999,62890.76,AgeClass_1.2,1.2,4_2,8.35,1,2,2,-2,311136.35
Bristol Bay,Nushagak,1994,5,1996,1999,283362.97000000003,AgeClass_1.3,1.3,5_2,71.96,1,3,2,-3,563334.12
Bristol Bay,Nushagak,1993,6,1995,1999,105553.31,AgeClass_1.4,1.4,6_2,1.58,1,4,2,-4,790926.96
Bristol Bay,Nushagak,1997,3,1998,2000,0,AgeClass_0.2,0.2,3_1,0.14,0,2,1,-2,412591.04
Bristol Bay,Nushagak,1996,4,1998,2000,363788.39,AgeClass_1.2,1.2,4_2,8.35,1,2,2,-2,557057.35
Bristol Bay,Nushagak,1995,5,1997,2000,938787.2,AgeClass_1.3,1.3,5_2,71.96,1,3,2,-3,311136.35
Bristol Bay,Nushagak,1994,6,1996,2000,42042.7,AgeClass_1.4,1.4,6_2,1.58,1,4,2,-4,563334.12
Bristol Bay,Nushagak,1998,3,1999,2001,0,AgeClass_0.2,0.2,3_1,0.14,0,2,1,-2,507532.27
Bristol Bay,Nushagak,1997,4,1999,2001,37572.19,AgeClass_1.2,1.2,4_2,8.35,1,2,2,-2,412591.04
Bristol Bay,Nushagak,1996,5,1998,2001,1862052.6500000001,AgeClass_1.3,1.3,5_2,71.96,1,3,2,-3,557057.35
Bristol Bay,Nushagak,1995,6,1997,2001,194160.08000000002,AgeClass_1.4,1.4,6_2,1.58,1,4,2,-4,311136.35
Bristol Bay,Nushagak,1999,3,2000,2002,0,AgeClass_0.2,0.2,3_1,0.14,0,2,1,-2,344972.27
Bristol Bay,Nushagak,1998,4,2000,2002,154933.59,AgeClass_1.2,1.2,4_2,8.35,1,2,2,-2,507532.27
Bristol Bay,Nushagak,1997,5,1999,2002,427180.06,AgeClass_1.3,1.3,5_2,71.96,1,3,2,-3,412591.04
Bristol Bay,Nushagak,1996,6,1998,2002,109671.40000000001,AgeClass_1.4,1.4,6_2,1.58,1,4,2,-4,557057.35
Bristol Bay,Nushagak,2000,3,2001,2003,0,AgeClass_0.2,0.2,3_1,0.14,0,2,1,-2,446286.5
Bristol Bay,Nushagak,1999,4,2001,2003,88030.57,AgeClass_1.2,1.2,4_2,8.35,1,2,2,-2,344972.27
Bristol Bay,Nushagak,1998,5,2000,2003,2245221.1599999997,AgeClass_1.3,1.3,5_2,71.96,1,3,2,-3,507532.27
Bristol Bay,Nushagak,1997,6,1999,2003,76408.04,AgeClass_1.4,1.4,6_2,1.58,1,4,2,-4,412591.04
Bristol Bay,Nushagak,2001,3,2002,2004,0,AgeClass_0.2,0.2,3_1,0.14,0,2,1,-2,897112.18
Bristol Bay,Nushagak,2000,4,2002,2004,240487.49,AgeClass_1.2,1.2,4_2,8.35,1,2,2,-2,446286.5
Bristol Bay,Nushagak,1999,5,2001,2004,1553514.41,AgeClass_1.3,1.3,5_2,71.96,1,3,2,-3,344972.27
Bristol Bay,Nushagak,1998,6,2000,2004,265343.58999999997,AgeClass_1.4,1.4,6_2,1.58,1,4,2,-4,507532.27
Bristol Bay,Nushagak,2002,3,2003,2005,0,AgeClass_0.2,0.2,3_1,0.14,0,2,1,-2,349155.31
Bristol Bay,Nushagak,2001,4,2003,2005,256405.38,AgeClass_1.2,1.2,4_2,8.35,1,2,2,-2,897112.18
Bristol Bay,Nushagak,2000,5,2002,2005,3304386.35,AgeClass_1.3,1.3,5_2,71.96,1,3,2,-3,446286.5
Bristol Bay,Nushagak,1999,6,2001,2005,112184.57,AgeClass_1.4,1.4,6_2,1.58,1,4,2,-4,344972.27
Bristol Bay,Nushagak,2003,3,2004,2006,7788.32,AgeClass_0.2,0.2,3_1,0.14,0,2,1,-2,642092.9
Bristol Bay,Nushagak,2002,4,2004,2006,211223.88,AgeClass_1.2,1.2,4_2,8.35,1,2,2,-2,349155.31
Bristol Bay,Nushagak,2001,5,2003,2006,2124329.48,AgeClass_1.3,1.3,5_2,71.96,1,3,2,-3,897112.18
Bristol Bay,Nushagak,2000,6,2002,2006,388484.59,AgeClass_1.4,1.4,6_2,1.58,1,4,2,-4,446286.5
Bristol Bay,Nushagak,2004,3,2005,2007,0,AgeClass_0.2,0.2,3_1,0.14,0,2,1,-2,543872.27
Bristol Bay,Nushagak,2003,4,2005,2007,388618.2,AgeClass_1.2,1.2,4_2,8.35,1,2,2,-2,642092.9
Bristol Bay,Nushagak,2002,5,2004,2007,1793800.82,AgeClass_1.3,1.3,5_2,71.96,1,3,2,-3,349155.31
Bristol Bay,Nushagak,2001,6,2003,2007,281745.28,AgeClass_1.4,1.4,6_2,1.58,1,4,2,-4,897112.18
Bristol Bay,Nushagak,2005,3,2006,2008,7436.31,AgeClass_0.2,0.2,3_1,0.14,0,2,1,-2,1106703
Bristol Bay,Nushagak,2004,4,2006,2008,261419.3,AgeClass_1.2,1.2,4_2,8.35,1,2,2,-2,543872.27
Bristol Bay,Nushagak,2003,5,2005,2008,1562052.9200000002,AgeClass_1.3,1.3,5_2,71.96,1,3,2,-3,642092.9
Bristol Bay,Nushagak,2002,6,2004,2008,78210.6,AgeClass_1.4,1.4,6_2,1.58,1,4,2,-4,349155.31
Bristol Bay,Nushagak,2006,3,2007,2009,0,AgeClass_0.2,0.2,3_1,0.14,0,2,1,-2,548410
Bristol Bay,Nushagak,2005,4,2007,2009,359162.59,AgeClass_1.2,1.2,4_2,8.35,1,2,2,-2,1106703
Bristol Bay,Nushagak,2004,5,2006,2009,1479884.12,AgeClass_1.3,1.3,5_2,71.96,1,3,2,-3,543872.27
Bristol Bay,Nushagak,2003,6,2005,2009,238699.05,AgeClass_1.4,1.4,6_2,1.58,1,4,2,-4,642092.9
Bristol Bay,Nushagak,2007,3,2008,2010,5729.959999999999,AgeClass_0.2,0.2,3_1,0.14,0,2,1,-2,518041
Bristol Bay,Nushagak,2006,4,2008,2010,112019.28,AgeClass_1.2,1.2,4_2,8.35,1,2,2,-2,548410
Bristol Bay,Nushagak,2005,5,2007,2010,993629.1799999999,AgeClass_1.3,1.3,5_2,71.96,1,3,2,-3,1106703
Bristol Bay,Nushagak,2004,6,2006,2010,94872.24,AgeClass_1.4,1.4,6_2,1.58,1,4,2,-4,543872.27
Bristol Bay,Nushagak,2008,3,2009,2011,1273.5,AgeClass_0.2,0.2,3_1,0.14,0,2,1,-2,492546
Bristol Bay,Nushagak,2007,4,2009,2011,84519.73,AgeClass_1.2,1.2,4_2,8.35,1,2,2,-2,518041
Bristol Bay,Nushagak,2006,5,2008,2011,1023936.93,AgeClass_1.3,1.3,5_2,71.96,1,3,2,-3,548410
Bristol Bay,Nushagak,2005,6,2007,2011,58013.31999999999,AgeClass_1.4,1.4,6_2,1.58,1,4,2,-4,1106703
Bristol Bay,Nushagak,2009,3,2010,2012,1625.19,AgeClass_0.2,0.2,3_1,0.14,0,2,1,-2,484149
Bristol Bay,Nushagak,2008,4,2010,2012,174503.85,AgeClass_1.2,1.2,4_2,8.35,1,2,2,-2,492546
Bristol Bay,Nushagak,2007,5,2009,2012,760443.28,AgeClass_1.3,1.3,5_2,71.96,1,3,2,-3,518041
Bristol Bay,Nushagak,2006,6,2008,2012,101636.73,AgeClass_1.4,1.4,6_2,1.58,1,4,2,-4,548410
Bristol Bay,Nushagak,2010,3,2011,2013,0,AgeClass_0.2,0.2,3_1,0.14,0,2,1,-2,468696
Bristol Bay,Nushagak,2009,4,2011,2013,109231.31,AgeClass_1.2,1.2,4_2,8.35,1,2,2,-2,484149
Bristol Bay,Nushagak,2008,5,2010,2013,1839534.48,AgeClass_1.3,1.3,5_2,71.96,1,3,2,-3,492546
Bristol Bay,Nushagak,2007,6,2009,2013,61442.94,AgeClass_1.4,1.4,6_2,1.58,1,4,2,-4,518041
Bristol Bay,Nushagak,2011,3,2012,2014,0,AgeClass_0.2,0.2,3_1,0.14,0,2,1,-2,428191
Bristol Bay,Nushagak,2010,4,2012,2014,207665.4,AgeClass_1.2,1.2,4_2,8.35,1,2,2,-2,468696
Bristol Bay,Nushagak,2009,5,2011,2014,1148625.35,AgeClass_1.3,1.3,5_2,71.96,1,3,2,-3,484149
Bristol Bay,Nushagak,2008,6,2010,2014,154557.95,AgeClass_1.4,1.4,6_2,1.58,1,4,2,-4,492546
Bristol Bay,Nushagak,2012,3,2013,2015,0,AgeClass_0.2,0.2,3_1,0.14,0,2,1,-2,432438
Bristol Bay,Nushagak,2011,4,2013,2015,225027.59,AgeClass_1.2,1.2,4_2,8.35,1,2,2,-2,428191
Bristol Bay,Nushagak,2010,5,2012,2015,2225141.15,AgeClass_1.3,1.3,5_2,71.96,1,3,2,-3,468696
Bristol Bay,Nushagak,2009,6,2011,2015,25691.45,AgeClass_1.4,1.4,6_2,1.58,1,4,2,-4,484149
Bristol Bay,Nushagak,2013,3,2014,2016,5632.11,AgeClass_0.2,0.2,3_1,0.14,0,2,1,-2,894148
Bristol Bay,Nushagak,2012,4,2014,2016,486266.81999999995,AgeClass_1.2,1.2,4_2,8.35,1,2,2,-2,432438
Bristol Bay,Nushagak,2011,5,2013,2016,2064021.02,AgeClass_1.3,1.3,5_2,71.96,1,3,2,-3,428191
Bristol Bay,Nushagak,2010,6,2012,2016,19747.37,AgeClass_1.4,1.4,6_2,1.58,1,4,2,-4,468696
Bristol Bay,Nushagak,2014,3,2015,2017,12587.68,AgeClass_0.2,0.2,3_1,0.14,0,2,1,-2,618477
Bristol Bay,Nushagak,2013,4,2015,2017,3586570.85,AgeClass_1.2,1.2,4_2,8.35,1,2,2,-2,894148
Bristol Bay,Nushagak,2012,5,2014,2017,4460341.7299999995,AgeClass_1.3,1.3,5_2,71.96,1,3,2,-3,432438
Bristol Bay,Nushagak,2011,6,2013,2017,139868.12,AgeClass_1.4,1.4,6_2,1.58,1,4,2,-4,428191
Bristol Bay,Nushagak,2015,3,2016,2018,10214.17,AgeClass_0.2,0.2,3_1,0.14,0,2,1,-2,796684
Bristol Bay,Nushagak,2014,4,2016,2018,1124540.62,AgeClass_1.2,1.2,4_2,8.35,1,2,2,-2,618477
Bristol Bay,Nushagak,2013,5,2015,2018,8299703.85,AgeClass_1.3,1.3,5_2,71.96,1,3,2,-3,894148
Bristol Bay,Nushagak,2012,6,2014,2018,167720.29,AgeClass_1.4,1.4,6_2,1.58,1,4,2,-4,432438
Bristol Bay,Nushagak,2016,3,2017,2019,7129.23,AgeClass_0.2,0.2,3_1,0.14,0,2,1,-2,680512
Bristol Bay,Nushagak,2015,4,2017,2019,504910.74,AgeClass_1.2,1.2,4_2,8.35,1,2,2,-2,796684
Bristol Bay,Nushagak,2014,5,2016,2019,3696221.33,AgeClass_1.3,1.3,5_2,71.96,1,3,2,-3,618477
Bristol Bay,Nushagak,2013,6,2015,2019,98334.78,AgeClass_1.4,1.4,6_2,1.58,1,4,2,-4,894148
Bristol Bay,Nushagak,2017,3,2018,2020,6001.99,AgeClass_0.2,0.2,3_1,0.14,0,2,1,-2,2852308
Bristol Bay,Nushagak,2016,4,2018,2020,1701541.75,AgeClass_1.2,1.2,4_2,8.35,1,2,2,-2,680512
Bristol Bay,Nushagak,2015,5,2017,2020,1881443.2999999998,AgeClass_1.3,1.3,5_2,71.96,1,3,2,-3,796684
Bristol Bay,Nushagak,2014,6,2016,2020,36529.87,AgeClass_1.4,1.4,6_2,1.58,1,4,2,-4,618477
Bristol Bay,Nushagak,2018,3,2019,2021,4749.09,AgeClass_0.2,0.2,3_1,0.14,0,2,1,-2,1247460
Bristol Bay,Nushagak,2017,4,2019,2021,8584678.54,AgeClass_1.2,1.2,4_2,8.35,1,2,2,-2,2852308
Bristol Bay,Nushagak,2016,5,2018,2021,6402048.3,AgeClass_1.3,1.3,5_2,71.96,1,3,2,-3,680512
Bristol Bay,Nushagak,2015,6,2017,2021,72908.05,AgeClass_1.4,1.4,6_2,1.58,1,4,2,-4,796684
Bristol Bay,Nushagak,2019,3,2020,2022,2781.58,AgeClass_0.2,0.2,3_1,0.14,0,2,1,-2,709431
Bristol Bay,Nushagak,2018,4,2020,2022,1678136.25,AgeClass_1.2,1.2,4_2,8.35,1,2,2,-2,1247460
Bristol Bay,Nushagak,2017,5,2019,2022,14446281.87,AgeClass_1.3,1.3,5_2,71.96,1,3,2,-3,2852308
Bristol Bay,Nushagak,2016,6,2018,2022,206345.55,AgeClass_1.4,1.4,6_2,1.58,1,4,2,-4,680512
Bristol Bay,Nushagak,2020,3,2021,2023,14671.21,AgeClass_0.2,0.2,3_1,0.14,0,2,1,-2,1228059
Bristol Bay,Nushagak,2019,4,2021,2023,298331.52,AgeClass_1.2,1.2,4_2,8.35,1,2,2,-2,709431
Bristol Bay,Nushagak,2018,5,2020,2023,4709747.37,AgeClass_1.3,1.3,5_2,71.96,1,3,2,-3,1247460
