,System,River,MarineEntryYear,AgeClass_0.1,AgeClass_0.2,AgeClass_0.3,AgeClass_0.4,AgeClass_0.5,AgeClass_1.1,AgeClass_1.2,AgeClass_1.3,AgeClass_1.4,AgeClass_1.5,AgeClass_2.1,AgeClass_2.2,AgeClass_2.3,AgeClass_2.4,AgeClass_3.1,AgeClass_3.2,AgeClass_3.3,AgeClass_3.4,Juveniles_Marine_Entry
957,Fraser River,Stellako,1963,0,0,0,0,NA,288,137046,10068,0,0,0,0,0,NA,NA,0,NA,NA,147402
958,Fraser River,Stellako,1964,0,0,0,0,NA,100,572029,17376,0,0,0,0,0,NA,NA,0,NA,NA,589505
959,Fraser River,Stellako,1965,0,0,0,0,NA,977,713487,13462,0,0,0,0,0,NA,NA,0,NA,NA,727926
960,Fraser River,Stellako,1966,0,0,0,0,NA,194,170674,6969,0,0,0,0,0,NA,NA,0,NA,NA,177837
961,Fraser River,Stellako,1967,0,0,0,0,NA,179,231100,12372,0,0,0,0,0,NA,NA,0,NA,NA,243651
962,Fraser River,Stellako,1968,0,0,0,0,NA,833,336316,22757,0,0,0,0,0,NA,NA,0,NA,NA,359906
963,Fraser River,Stellako,1969,0,0,0,0,NA,288,531886,18350,0,0,0,0,0,NA,NA,0,NA,NA,550524
964,Fraser River,Stellako,1970,0,0,0,0,NA,85,125900,3837,0,0,0,0,0,NA,NA,0,NA,NA,129822
965,Fraser River,Stellako,1971,0,0,0,0,NA,131,235729,17385,0,0,0,0,0,NA,NA,0,NA,NA,253245
966,Fraser River,Stellako,1972,0,0,0,0,NA,1170,228808,4130,0,0,0,0,0,NA,NA,0,NA,NA,234108
967,Fraser River,Stellako,1973,0,0,0,0,NA,496,508759,0,0,0,0,0,0,NA,NA,0,NA,NA,509255
968,Fraser River,Stellako,1974,0,0,0,0,NA,204,711226,44784,0,0,12,0,0,NA,NA,0,NA,NA,756226
969,Fraser River,Stellako,1975,0,0,0,0,NA,11,75813,10077,0,0,0,0,0,NA,NA,0,NA,NA,85901
970,Fraser River,Stellako,1976,0,0,0,0,NA,1823,281752,19534,0,0,0,0,0,NA,NA,0,NA,NA,303109
971,Fraser River,Stellako,1977,0,0,0,0,NA,3852,1832708,64645,0,0,13,0,0,NA,NA,0,NA,NA,1901218
972,Fraser River,Stellako,1978,0,0,0,0,NA,150,216701,27506,0,0,0,2919,0,NA,NA,0,NA,NA,247276
973,Fraser River,Stellako,1979,0,0,0,0,NA,74,209138,56488,0,0,0,0,0,NA,NA,0,NA,NA,265700
974,Fraser River,Stellako,1980,0,0,0,0,NA,860,388505,48040,0,0,0,0,0,NA,NA,0,NA,NA,437405
975,Fraser River,Stellako,1981,0,0,0,0,NA,31,478737,145156,0,0,0,0,0,NA,NA,0,NA,NA,623924
976,Fraser River,Stellako,1982,0,0,0,0,NA,207,535944,219255,0,0,0,0,0,NA,NA,0,NA,NA,755406
977,Fraser River,Stellako,1983,0,0,0,0,NA,28,234136,51734,0,0,0,0,0,NA,NA,0,NA,NA,285898
978,Fraser River,Stellako,1984,0,0,0,0,NA,1900,309369,46504,0,0,0,0,0,NA,NA,0,NA,NA,357773
979,Fraser River,Stellako,1985,0,0,0,0,NA,1129,1097744,158607,0,0,0,0,0,NA,NA,0,NA,NA,1257480
980,Fraser River,Stellako,1986,0,0,0,0,NA,170,744589,266430,0,0,0,0,0,NA,NA,0,NA,NA,1011189
981,Fraser River,Stellako,1987,0,0,0,0,NA,87,97659,30996,0,0,0,0,0,NA,NA,0,NA,NA,128742
982,Fraser River,Stellako,1988,0,0,0,0,NA,23,445398,116424,0,0,0,0,0,NA,NA,0,NA,NA,561845
983,Fraser River,Stellako,1989,0,0,0,0,NA,14,353471,82191,0,0,0,0,0,NA,NA,0,NA,NA,435676
984,Fraser River,Stellako,1990,0,0,0,0,NA,158,566227,425114,0,0,0,0,0,NA,NA,0,NA,NA,991499
985,Fraser River,Stellako,1991,0,0,0,0,NA,28,127212,95047,0,0,0,0,0,NA,NA,0,NA,NA,222287
986,Fraser River,Stellako,1992,0,0,0,0,NA,1145,861027,89664,0,0,0,0,0,NA,NA,0,NA,NA,951836
987,Fraser River,Stellako,1993,0,0,0,0,NA,259,299039,37271,0,0,0,0,0,NA,NA,0,NA,NA,336569
988,Fraser River,Stellako,1994,0,0,0,0,NA,275,734393,133793,0,0,0,0,0,NA,NA,0,NA,NA,868461
989,Fraser River,Stellako,1995,0,0,0,0,NA,13,68158,241673,0,0,0,0,0,NA,NA,0,NA,NA,309844
990,Fraser River,Stellako,1996,0,0,0,0,NA,127,593409,88649,0,0,0,0,0,NA,NA,0,NA,NA,682185
991,Fraser River,Stellako,1997,0,0,0,0,NA,75,127344,56540,0,0,0,704,0,NA,NA,0,NA,NA,184663
992,Fraser River,Stellako,1998,0,0,0,0,NA,16,635499,176479,0,0,0,0,0,NA,NA,0,NA,NA,811994
993,Fraser River,Stellako,1999,0,0,0,0,NA,0,68515,56658,0,0,0,0,0,NA,NA,0,NA,NA,125173
994,Fraser River,Stellako,2000,0,0,0,0,NA,73,504421,133503,0,0,0,0,0,NA,NA,0,NA,NA,637997
995,Fraser River,Stellako,2001,0,0,0,0,NA,0,143988,30474,0,0,0,0,0,NA,NA,0,NA,NA,174462
996,Fraser River,Stellako,2002,0,0,0,0,NA,0,647582,70089,0,0,0,0,0,NA,NA,0,NA,NA,717671
997,Fraser River,Stellako,2003,0,0,0,0,NA,0,203410,83718,0,0,0,0,0,NA,NA,0,NA,NA,287128
998,Fraser River,Stellako,2004,0,0,0,0,NA,47,224262,24066,0,0,0,0,0,NA,NA,0,NA,NA,248375
999,Fraser River,Stellako,2005,0,332,664,0,NA,5,34522,14605,0,0,0,0,0,NA,NA,0,NA,NA,50128
1000,Fraser River,Stellako,2006,0,0,0,0,NA,153,213103,33547,0,0,0,0,0,NA,NA,0,NA,NA,246803
1001,Fraser River,Stellako,2007,0,97,0,0,NA,12,6840,4754,0,0,0,131,0,NA,NA,0,NA,NA,11834
1002,Fraser River,Stellako,2008,0,0,0,0,NA,109,401589,87302,0,0,0,0,0,NA,NA,0,NA,NA,489000
1003,Fraser River,Stellako,2009,0,0,0,0,NA,22,108541,19902,0,0,0,0,0,NA,NA,0,NA,NA,128465
1004,Fraser River,Stellako,2010,0,0,0,0,NA,504,265964,13749,0,0,0,0,0,NA,NA,0,NA,NA,280217
1005,Fraser River,Stellako,2011,0,0,0,0,NA,0,151762,50866,488,0,0,0,0,NA,NA,0,NA,NA,203116
1006,Fraser River,Stellako,2012,0,0,0,0,NA,16411,1501102,129587,0,0,0,0,0,NA,NA,0,NA,NA,1647100
1007,Fraser River,Stellako,2013,0,0,0,0,NA,0,41761,11940,0,0,0,0,0,NA,NA,0,NA,NA,53701
1008,Fraser River,Stellako,2014,0,0,0,0,NA,67,42553,6994,0,0,0,0,0,NA,NA,0,NA,NA,49614
1009,Fraser River,Stellako,2015,0,0,0,0,NA,235,108178,38089,0,0,0,0,0,NA,NA,0,NA,NA,146502
1010,Fraser River,Stellako,2016,0,0,0,0,NA,462,360512,31792,0,0,0,0,0,NA,NA,0,NA,NA,392766
1011,Fraser River,Stellako,2017,0,0,0,0,NA,66,53671,20640,0,0,0,0,0,NA,NA,0,NA,NA,74377
1012,Fraser River,Stellako,2018,0,0,0,0,NA,63,37097,4837,0,NA,0,0,0,NA,NA,0,NA,NA,41997
1013,Fraser River,Stellako,2019,0,0,0,NA,NA,47,132511,27578,NA,NA,0,0,0,NA,NA,0,NA,NA,160136
1014,Fraser River,Stellako,2020,0,0,NA,NA,NA,9,200344,37000,NA,NA,0,0,NA,NA,NA,0,NA,NA,237353
1015,Fraser River,Stellako,2021,0,NA,NA,NA,NA,0,47000,4538,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,51538
1016,Fraser River,Stellako,2022,NA,NA,NA,NA,NA,NA,70248,NA,NA,NA,NA,189,NA,NA,NA,NA,NA,NA,70437
1017,Fraser River,Stellako,2023,NA,NA,NA,NA,NA,567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,567
1018,Fraser River,Stellako,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1019,Fraser River,Stellako,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1020,Fraser River,Stellako,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
