stock_broodyr_age,production_stock_name,production_stock_code,broodyr,returnyr,age,total_broodyr_spawners,total_broodyr_EFS,total_broodyr_age1_smolt,total_broodyr_age2_smolt,total_broodyr_fry_estimate,num_recruits,hatchery_supplementation,active_spawning_channel,major_spawn_events,run_size_type,age_comp_method,stock_ID_quality,big_bar_flag,exclude_SR_modelling_spawners,exclude_SR_modelling_recruits
Raft_2014_51,Raft,5,2014,2019,51,17102,9471,,,,0,,,,post-RSA,Sp. Gr.,2,,Include,Include
Raft_2014_52,Raft,5,2014,2019,52,17102,9471,,,,665,,,,post-RSA,Sp. Gr.,2,,Include,Include
Raft_2014_53,Raft,5,2014,2019,53,17102,9471,,,,0,,,,post-RSA,Sp. Gr.,2,,Include,Include
Raft_2014_62,Raft,5,2014,2020,62,17102,9471,,,,0,,,,post-RSA,Sp. Gr.,2,,Include,Include
Raft_2014_63,Raft,5,2014,2020,63,17102,9471,,,,0,,,,post-RSA,Sp. Gr.,2,,Include,Include
Raft_2014_64,Raft,5,2014,2020,64,17102,9471,,,,0,,,,post-RSA,Sp. Gr.,2,,Include,Include
Raft_2014_72,Raft,5,2014,2021,72,17102,9471,,,,0,,,,post-RSA,Sp. Gr.,2,,Include,Include
Raft_2015_21,Raft,5,2015,2017,21,16054,8794,,,,0,,,,post-RSA,Sp. Gr.,2,,Include,Include
Raft_2015_31,Raft,5,2015,2018,31,16054,8794,,,,0,,,,post-RSA,Sp. Gr.,2,,Include,Include
Raft_2015_32,Raft,5,2015,2018,32,16054,8794,,,,0,,,,post-RSA,Sp. Gr.,2,,Include,Include
Raft_2015_41,Raft,5,2015,2019,41,16054,8794,,,,0,,,,post-RSA,Sp. Gr.,2,,Include,Include
Raft_2015_42,Raft,5,2015,2019,42,16054,8794,,,,525,,,,post-RSA,Sp. Gr.,2,,Include,Include
Raft_2015_43,Raft,5,2015,2019,43,16054,8794,,,,0,,,,post-RSA,Sp. Gr.,2,,Include,Include
Raft_2015_51,Raft,5,2015,2020,51,16054,8794,,,,0,,,,post-RSA,Sp. Gr.,2,,Include,Include
Raft_2015_52,Raft,5,2015,2020,52,16054,8794,,,,871,,,,post-RSA,Sp. Gr.,2,,Include,Include
Raft_2015_53,Raft,5,2015,2020,53,16054,8794,,,,0,,,,post-RSA,Sp. Gr.,2,,Include,Include
Raft_2015_62,Raft,5,2015,2021,62,16054,8794,,,,0,,,,post-RSA,Sp. Gr.,2,,Include,Include
Raft_2015_63,Raft,5,2015,2021,63,16054,8794,,,,0,,,,post-RSA,Sp. Gr.,2,,Include,Include
Raft_2015_64,Raft,5,2015,2021,64,16054,8794,,,,0,,,,post-RSA,Sp. Gr.,2,,Include,Include
Raft_2015_72,Raft,5,2015,2022,72,16054,8794,,,,0,,,,post-RSA,Sp. Gr.,2,,Include,Include
Raft_2016_21,Raft,5,2016,2018,21,8150,3753,,,,0,,,,post-RSA,Sp. Gr.,2,,Include,Include
Raft_2016_31,Raft,5,2016,2019,31,8150,3753,,,,0,,,,post-RSA,Sp. Gr.,2,,Include,Include
Raft_2016_32,Raft,5,2016,2019,32,8150,3753,,,,0,,,,post-RSA,Sp. Gr.,2,,Include,Include
Raft_2016_41,Raft,5,2016,2020,41,8150,3753,,,,0,,,,post-RSA,Sp. Gr.,2,,Include,Include
Raft_2016_42,Raft,5,2016,2020,42,8150,3753,,,,5470,,,,post-RSA,Sp. Gr.,2,,Include,Include
Raft_2016_43,Raft,5,2016,2020,43,8150,3753,,,,0,,,,post-RSA,Sp. Gr.,2,,Include,Include
Raft_2016_51,Raft,5,2016,2021,51,8150,3753,,,,0,,,,post-RSA,Sp. Gr.,2,,Include,Include
Raft_2016_52,Raft,5,2016,2021,52,8150,3753,,,,2089,,,,post-RSA,Sp. Gr.,2,,Include,Include
Raft_2016_53,Raft,5,2016,2021,53,8150,3753,,,,142,,,,post-RSA,Sp. Gr.,2,,Include,Include
Raft_2016_62,Raft,5,2016,2022,62,8150,3753,,,,0,,,,post-RSA,Sp. Gr.,2,,Include,Include
Raft_2016_63,Raft,5,2016,2022,63,8150,3753,,,,0,,,,post-RSA,Sp. Gr.,2,,Include,Include
Raft_2016_64,Raft,5,2016,2022,64,8150,3753,,,,0,,,,post-RSA,Sp. Gr.,2,,Include,Include
Raft_2016_72,Raft,5,2016,2023,72,8150,3753,,,,,,,,in-season-based,,2,,Include,Include
Raft_2017_21,Raft,5,2017,2019,21,4518,2269,,,,0,,,,post-RSA,Sp. Gr.,2,,Include,Include
Raft_2017_31,Raft,5,2017,2020,31,4518,2269,,,,0,,,,post-RSA,Sp. Gr.,2,,Include,Include
Raft_2017_32,Raft,5,2017,2020,32,4518,2269,,,,0,,,,post-RSA,Sp. Gr.,2,,Include,Include
Raft_2017_41,Raft,5,2017,2021,41,4518,2269,,,,0,,,,post-RSA,Sp. Gr.,2,,Include,Include
Raft_2017_42,Raft,5,2017,2021,42,4518,2269,,,,3271,,,,post-RSA,Sp. Gr.,2,,Include,Include
Raft_2017_43,Raft,5,2017,2021,43,4518,2269,,,,0,,,,post-RSA,Sp. Gr.,2,,Include,Include
Raft_2017_51,Raft,5,2017,2022,51,4518,2269,,,,0,,,,post-RSA,Sp. Gr.,2,,Include,Include
Raft_2017_52,Raft,5,2017,2022,52,4518,2269,,,,879,,,,post-RSA,Sp. Gr.,2,,Include,Include
Raft_2017_53,Raft,5,2017,2022,53,4518,2269,,,,0,,,,post-RSA,Sp. Gr.,2,,Include,Include
Raft_2017_62,Raft,5,2017,2023,62,4518,2269,,,,,,,,in-season-based,,2,,Include,Include
Raft_2017_63,Raft,5,2017,2023,63,4518,2269,,,,,,,,in-season-based,,2,,Include,Include
Raft_2017_64,Raft,5,2017,2023,64,4518,2269,,,,,,,,in-season-based,,2,,Include,Include
Raft_2017_72,Raft,5,2017,2024,72,4518,2269,,,,,,,,in-season-based,,2,,Include,Include
Raft_2018_21,Raft,5,2018,2020,21,3544,1756,,,,0,,,,post-RSA,Sp. Gr.,2,,Include,Include
Raft_2018_31,Raft,5,2018,2021,31,3544,1756,,,,0,,,,post-RSA,Sp. Gr.,2,,Include,Include
Raft_2018_32,Raft,5,2018,2021,32,3544,1756,,,,0,,,,post-RSA,Sp. Gr.,2,,Include,Include
Raft_2018_41,Raft,5,2018,2022,41,3544,1756,,,,0,,,,post-RSA,Sp. Gr.,2,,Include,Include
Raft_2018_42,Raft,5,2018,2022,42,3544,1756,,,,6219,,,,post-RSA,Sp. Gr.,2,,Include,Include
Raft_2018_43,Raft,5,2018,2022,43,3544,1756,,,,0,,,,post-RSA,Sp. Gr.,2,,Include,Include
Raft_2018_51,Raft,5,2018,2023,51,3544,1756,,,,,,,,in-season-based,,2,,Include,Include
Raft_2018_52,Raft,5,2018,2023,52,3544,1756,,,,2471,,,,in-season-based,,2,,Include,Include
Raft_2018_53,Raft,5,2018,2023,53,3544,1756,,,,,,,,in-season-based,,2,,Include,Include
Raft_2018_62,Raft,5,2018,2024,62,3544,1756,,,,,,,,in-season-based,,2,,Include,Include
Raft_2018_63,Raft,5,2018,2024,63,3544,1756,,,,,,,,in-season-based,,2,,Include,Include
Raft_2018_64,Raft,5,2018,2024,64,3544,1756,,,,,,,,in-season-based,,2,,Include,Include
Raft_2019_21,Raft,5,2019,2021,21,619,362,,,,0,,,Aerial surveys occurred after peak spawn. Biased low.,post-RSA,Sp. Gr.,2,,Include,Include
Raft_2019_31,Raft,5,2019,2022,31,619,362,,,,31,,,Aerial surveys occurred after peak spawn. Biased low.,post-RSA,Sp. Gr.,2,,Include,Include
Raft_2019_32,Raft,5,2019,2022,32,619,362,,,,4,,,Aerial surveys occurred after peak spawn. Biased low.,post-RSA,Sp. Gr.,2,,Include,Include
Raft_2019_41,Raft,5,2019,2023,41,619,362,,,,,,,Aerial surveys occurred after peak spawn. Biased low.,in-season-based,,2,,Include,Include
Raft_2019_42,Raft,5,2019,2023,42,619,362,,,,10161,,,Aerial surveys occurred after peak spawn. Biased low.,in-season-based,,2,,Include,Include
Raft_2019_43,Raft,5,2019,2023,43,619,362,,,,,,,Aerial surveys occurred after peak spawn. Biased low.,in-season-based,,2,,Include,Include
Raft_2019_51,Raft,5,2019,2024,51,619,362,,,,,,,Aerial surveys occurred after peak spawn. Biased low.,in-season-based,,2,,Include,Include
Raft_2019_52,Raft,5,2019,2024,52,619,362,,,,213,,,Aerial surveys occurred after peak spawn. Biased low.,in-season-based,,2,,Include,Include
Raft_2019_53,Raft,5,2019,2024,53,619,362,,,,427,,,Aerial surveys occurred after peak spawn. Biased low.,in-season-based,,2,,Include,Include
Raft_2020_21,Raft,5,2020,2022,21,5099,2722,,,,0,,,,post-RSA,Sp. Gr.,2,,Include,Include
Raft_2020_31,Raft,5,2020,2023,31,5099,2722,,,,,,,,in-season-based,,2,,Include,Include
Raft_2020_32,Raft,5,2020,2023,32,5099,2722,,,,,,,,in-season-based,,2,,Include,Include
Raft_2020_41,Raft,5,2020,2024,41,5099,2722,,,,,,,,in-season-based,,2,,Include,Include
Raft_2020_42,Raft,5,2020,2024,42,5099,2722,,,,12479,,,,in-season-based,,2,,Include,Include
Raft_2020_43,Raft,5,2020,2024,43,5099,2722,,,,,,,,in-season-based,,2,,Include,Include
Raft_2021_21,Raft,5,2021,2023,21,3325,1555,,,,,,,,in-season-based,,2,,Include,Include
Raft_2021_31,Raft,5,2021,2024,31,3325,1555,,,,,,,,in-season-based,,2,,Include,Include
Raft_2021_32,Raft,5,2021,2024,32,3325,1555,,,,,,,,in-season-based,,2,,Include,Include
Raft_2022_21,Raft,5,2022,2024,21,3868,1781,,,,,,,,in-season-based,,2,,Include,Include
Quesnel_1948_21,Quesnel,6,1948,1950,21,100,48,,,,0,,,,historical,,3,,Include,Include
Quesnel_1948_31,Quesnel,6,1948,1951,31,100,48,,,,0,,,,historical,,3,,Include,Include
Quesnel_1948_32,Quesnel,6,1948,1951,32,100,48,,,,0,,,,historical,,3,,Include,Include
Quesnel_1948_41,Quesnel,6,1948,1952,41,100,48,,,,0,,,,historical,,3,,Include,Include
Quesnel_1948_42,Quesnel,6,1948,1952,42,100,48,,,,618,,,,historical,,3,,Include,Include
Quesnel_1948_43,Quesnel,6,1948,1952,43,100,48,,,,0,,,,historical,,3,,Include,Include
Quesnel_1948_51,Quesnel,6,1948,1953,51,100,48,,,,0,,,,historical,,3,,Include,Include
Quesnel_1948_52,Quesnel,6,1948,1953,52,100,48,,,,0,,,,historical,,3,,Include,Include
Quesnel_1948_53,Quesnel,6,1948,1953,53,100,48,,,,0,,,,historical,,3,,Include,Include
Quesnel_1948_62,Quesnel,6,1948,1954,62,100,48,,,,0,,,,historical,,3,,Include,Include
Quesnel_1948_63,Quesnel,6,1948,1954,63,100,48,,,,0,,,,historical,,3,,Include,Include
Quesnel_1948_64,Quesnel,6,1948,1954,64,100,48,,,,0,,,,historical,,3,,Include,Include
Quesnel_1948_72,Quesnel,6,1948,1955,72,100,48,,,,0,,,,post-DBE,,3,,Include,Include
Quesnel_1949_21,Quesnel,6,1949,1951,21,30664,19210,,,,0,,,,historical,,3,,Include,Include
Quesnel_1949_31,Quesnel,6,1949,1952,31,30664,19210,,,,514,,,,historical,,3,,Include,Include
Quesnel_1949_32,Quesnel,6,1949,1952,32,30664,19210,,,,22455,,,,historical,,3,,Include,Include
Quesnel_1949_41,Quesnel,6,1949,1953,41,30664,19210,,,,0,,,,historical,,3,,Include,Include
Quesnel_1949_42,Quesnel,6,1949,1953,42,30664,19210,,,,463409,,,,historical,,3,,Include,Include
Quesnel_1949_43,Quesnel,6,1949,1953,43,30664,19210,,,,0,,,,historical,,3,,Include,Include
Quesnel_1949_51,Quesnel,6,1949,1954,51,30664,19210,,,,0,,,,historical,,3,,Include,Include
Quesnel_1949_52,Quesnel,6,1949,1954,52,30664,19210,,,,0,,,,historical,,3,,Include,Include
Quesnel_1949_53,Quesnel,6,1949,1954,53,30664,19210,,,,0,,,,historical,,3,,Include,Include
Quesnel_1949_62,Quesnel,6,1949,1955,62,30664,19210,,,,0,,,,post-DBE,,3,,Include,Include
Quesnel_1949_63,Quesnel,6,1949,1955,63,30664,19210,,,,0,,,,post-DBE,,3,,Include,Include
Quesnel_1949_64,Quesnel,6,1949,1955,64,30664,19210,,,,0,,,,post-DBE,,3,,Include,Include
Quesnel_1949_72,Quesnel,6,1949,1956,72,30664,19210,,,,0,,,,historical,,3,,Include,Include
Quesnel_1950_21,Quesnel,6,1950,1952,21,398,264,,,,0,,,,historical,,3,,Include,Include
Quesnel_1950_31,Quesnel,6,1950,1953,31,398,264,,,,0,,,,historical,,3,,Include,Include
Quesnel_1950_32,Quesnel,6,1950,1953,32,398,264,,,,34,,,,historical,,3,,Include,Include
Quesnel_1950_41,Quesnel,6,1950,1954,41,398,264,,,,0,,,,historical,,3,,Include,Include
Quesnel_1950_42,Quesnel,6,1950,1954,42,398,264,,,,2014,,,,historical,,3,,Include,Include
Quesnel_1950_43,Quesnel,6,1950,1954,43,398,264,,,,0,,,,historical,,3,,Include,Include
Quesnel_1950_51,Quesnel,6,1950,1955,51,398,264,,,,0,,,,post-DBE,,3,,Include,Include
Quesnel_1950_52,Quesnel,6,1950,1955,52,398,264,,,,0,,,,post-DBE,,3,,Include,Include
Quesnel_1950_53,Quesnel,6,1950,1955,53,398,264,,,,0,,,,post-DBE,,3,,Include,Include
Quesnel_1950_62,Quesnel,6,1950,1956,62,398,264,,,,0,,,,historical,,3,,Include,Include
Quesnel_1950_63,Quesnel,6,1950,1956,63,398,264,,,,0,,,,historical,,3,,Include,Include
Quesnel_1950_64,Quesnel,6,1950,1956,64,398,264,,,,0,,,,historical,,3,,Include,Include
Quesnel_1950_72,Quesnel,6,1950,1957,72,398,264,,,,0,,,,historical,,3,,Include,Include
Quesnel_1951_21,Quesnel,6,1951,1953,21,49,9,,,,0,,,,historical,,3,,Include,Include
Quesnel_1951_31,Quesnel,6,1951,1954,31,49,9,,,,0,,,,historical,,3,,Include,Include
Quesnel_1951_32,Quesnel,6,1951,1954,32,49,9,,,,0,,,,historical,,3,,Include,Include
Quesnel_1951_41,Quesnel,6,1951,1955,41,49,9,,,,0,,,,post-DBE,,3,,Include,Include
Quesnel_1951_42,Quesnel,6,1951,1955,42,49,9,,,,413,,,,post-DBE,,3,,Include,Include
Quesnel_1951_43,Quesnel,6,1951,1955,43,49,9,,,,0,,,,post-DBE,,3,,Include,Include
Quesnel_1951_51,Quesnel,6,1951,1956,51,49,9,,,,0,,,,historical,,3,,Include,Include
Quesnel_1951_52,Quesnel,6,1951,1956,52,49,9,,,,0,,,,historical,,3,,Include,Include
Quesnel_1951_53,Quesnel,6,1951,1956,53,49,9,,,,0,,,,historical,,3,,Include,Include
Quesnel_1951_62,Quesnel,6,1951,1957,62,49,9,,,,0,,,,historical,,3,,Include,Include
Quesnel_1951_63,Quesnel,6,1951,1957,63,49,9,,,,0,,,,historical,,3,,Include,Include
Quesnel_1951_64,Quesnel,6,1951,1957,64,49,9,,,,0,,,,historical,,3,,Include,Include
Quesnel_1951_72,Quesnel,6,1951,1958,72,49,9,,,,0,,,,historical,,3,,Include,Include
Quesnel_1952_21,Quesnel,6,1952,1954,21,7017,51,,,,0,,,,historical,,3,,Include,Include
Quesnel_1952_31,Quesnel,6,1952,1955,31,7017,51,,,,0,,,,post-DBE,,3,,Include,Include
Quesnel_1952_32,Quesnel,6,1952,1955,32,7017,51,,,,0,,,,post-DBE,,3,,Include,Include
Quesnel_1952_41,Quesnel,6,1952,1956,41,7017,51,,,,0,,,,historical,,3,,Include,Include
Quesnel_1952_42,Quesnel,6,1952,1956,42,7017,51,,,,562,,,,historical,,3,,Include,Include
Quesnel_1952_43,Quesnel,6,1952,1956,43,7017,51,,,,0,,,,historical,,3,,Include,Include
Quesnel_1952_51,Quesnel,6,1952,1957,51,7017,51,,,,0,,,,historical,,3,,Include,Include
Quesnel_1952_52,Quesnel,6,1952,1957,52,7017,51,,,,0,,,,historical,,3,,Include,Include
Quesnel_1952_53,Quesnel,6,1952,1957,53,7017,51,,,,0,,,,historical,,3,,Include,Include
Quesnel_1952_62,Quesnel,6,1952,1958,62,7017,51,,,,0,,,,historical,,3,,Include,Include
Quesnel_1952_63,Quesnel,6,1952,1958,63,7017,51,,,,0,,,,historical,,3,,Include,Include
Quesnel_1952_64,Quesnel,6,1952,1958,64,7017,51,,,,0,,,,historical,,3,,Include,Include
Quesnel_1952_72,Quesnel,6,1952,1959,72,7017,51,,,,0,,,,historical,,3,,Include,Include
Quesnel_1953_21,Quesnel,6,1953,1955,21,110927,47564,,,,0,,,,post-DBE,,3,,Include,Include
Quesnel_1953_31,Quesnel,6,1953,1956,31,110927,47564,,,,0,,,,historical,,3,,Include,Include
Quesnel_1953_32,Quesnel,6,1953,1956,32,110927,47564,,,,5902,,,,historical,,3,,Include,Include
Quesnel_1953_41,Quesnel,6,1953,1957,41,110927,47564,,,,0,,,,historical,,3,,Include,Include
Quesnel_1953_42,Quesnel,6,1953,1957,42,110927,47564,,,,604123,,,,historical,,3,,Include,Include
Quesnel_1953_43,Quesnel,6,1953,1957,43,110927,47564,,,,0,,,,historical,,3,,Include,Include
Quesnel_1953_51,Quesnel,6,1953,1958,51,110927,47564,,,,0,,,,historical,,3,,Include,Include
Quesnel_1953_52,Quesnel,6,1953,1958,52,110927,47564,,,,220,,,,historical,,3,,Include,Include
Quesnel_1953_53,Quesnel,6,1953,1958,53,110927,47564,,,,0,,,,historical,,3,,Include,Include
Quesnel_1953_62,Quesnel,6,1953,1959,62,110927,47564,,,,0,,,,historical,,3,,Include,Include
Quesnel_1953_63,Quesnel,6,1953,1959,63,110927,47564,,,,0,,,,historical,,3,,Include,Include
Quesnel_1953_64,Quesnel,6,1953,1959,64,110927,47564,,,,0,,,,historical,,3,,Include,Include
Quesnel_1953_72,Quesnel,6,1953,1960,72,110927,47564,,,,0,,,,post-DBE,,3,,Include,Include
Quesnel_1954_21,Quesnel,6,1954,1956,21,299,146,,,,0,,,,historical,,3,,Include,Include
Quesnel_1954_31,Quesnel,6,1954,1957,31,299,146,,,,0,,,,historical,,3,,Include,Include
Quesnel_1954_32,Quesnel,6,1954,1957,32,299,146,,,,0,,,,historical,,3,,Include,Include
Quesnel_1954_41,Quesnel,6,1954,1958,41,299,146,,,,0,,,,historical,,3,,Include,Include
Quesnel_1954_42,Quesnel,6,1954,1958,42,299,146,,,,10692,,,,historical,,3,,Include,Include
Quesnel_1954_43,Quesnel,6,1954,1958,43,299,146,,,,0,,,,historical,,3,,Include,Include
Quesnel_1954_51,Quesnel,6,1954,1959,51,299,146,,,,0,,,,historical,,3,,Include,Include
Quesnel_1954_52,Quesnel,6,1954,1959,52,299,146,,,,0,,,,historical,,3,,Include,Include
Quesnel_1954_53,Quesnel,6,1954,1959,53,299,146,,,,0,,,,historical,,3,,Include,Include
Quesnel_1954_62,Quesnel,6,1954,1960,62,299,146,,,,0,,,,post-DBE,,3,,Include,Include
Quesnel_1954_63,Quesnel,6,1954,1960,63,299,146,,,,0,,,,post-DBE,,3,,Include,Include
Quesnel_1954_64,Quesnel,6,1954,1960,64,299,146,,,,0,,,,post-DBE,,3,,Include,Include
Quesnel_1954_72,Quesnel,6,1954,1961,72,299,146,,,,0,,,,historical,,3,,Include,Include
Quesnel_1955_21,Quesnel,6,1955,1957,21,63,30,,,,0,,,,historical,,3,,Include,Include
Quesnel_1955_31,Quesnel,6,1955,1958,31,63,30,,,,0,,,,historical,,3,,Include,Include
Quesnel_1955_32,Quesnel,6,1955,1958,32,63,30,,,,0,,,,historical,,3,,Include,Include
Quesnel_1955_41,Quesnel,6,1955,1959,41,63,30,,,,0,,,,historical,,3,,Include,Include
Quesnel_1955_42,Quesnel,6,1955,1959,42,63,30,,,,180,,,,historical,,3,,Include,Include
Quesnel_1955_43,Quesnel,6,1955,1959,43,63,30,,,,0,,,,historical,,3,,Include,Include
Quesnel_1955_51,Quesnel,6,1955,1960,51,63,30,,,,0,,,,post-DBE,,3,,Include,Include
Quesnel_1955_52,Quesnel,6,1955,1960,52,63,30,,,,0,,,,post-DBE,,3,,Include,Include
Quesnel_1955_53,Quesnel,6,1955,1960,53,63,30,,,,0,,,,post-DBE,,3,,Include,Include
Quesnel_1955_62,Quesnel,6,1955,1961,62,63,30,,,,0,,,,historical,,3,,Include,Include
Quesnel_1955_63,Quesnel,6,1955,1961,63,63,30,,,,0,,,,historical,,3,,Include,Include
Quesnel_1955_64,Quesnel,6,1955,1961,64,63,30,,,,0,,,,historical,,3,,Include,Include
Quesnel_1955_72,Quesnel,6,1955,1962,72,63,30,,,,0,,,,historical,,3,,Include,Include
Quesnel_1956_21,Quesnel,6,1956,1958,21,2669,39,,,,0,,,,historical,,3,,Include,Include
Quesnel_1956_31,Quesnel,6,1956,1959,31,2669,39,,,,0,,,,historical,,3,,Include,Include
Quesnel_1956_32,Quesnel,6,1956,1959,32,2669,39,,,,18,,,,historical,,3,,Include,Include
Quesnel_1956_41,Quesnel,6,1956,1960,41,2669,39,,,,0,,,,post-DBE,,3,,Include,Include
Quesnel_1956_42,Quesnel,6,1956,1960,42,2669,39,,,,1115,,,,post-DBE,,3,,Include,Include
Quesnel_1956_43,Quesnel,6,1956,1960,43,2669,39,,,,0,,,,post-DBE,,3,,Include,Include
Quesnel_1956_51,Quesnel,6,1956,1961,51,2669,39,,,,0,,,,historical,,3,,Include,Include
Quesnel_1956_52,Quesnel,6,1956,1961,52,2669,39,,,,0,,,,historical,,3,,Include,Include
Quesnel_1956_53,Quesnel,6,1956,1961,53,2669,39,,,,0,,,,historical,,3,,Include,Include
Quesnel_1956_62,Quesnel,6,1956,1962,62,2669,39,,,,0,,,,historical,,3,,Include,Include
Quesnel_1956_63,Quesnel,6,1956,1962,63,2669,39,,,,0,,,,historical,,3,,Include,Include
Quesnel_1956_64,Quesnel,6,1956,1962,64,2669,39,,,,0,,,,historical,,3,,Include,Include
Quesnel_1956_72,Quesnel,6,1956,1963,72,2669,39,,,,0,,,,historical,,3,,Include,Include
Quesnel_1957_21,Quesnel,6,1957,1959,21,223667,132852,,,,0,,,,historical,,3,,Include,Include
Quesnel_1957_31,Quesnel,6,1957,1960,31,223667,132852,,,,1420,,,,post-DBE,,3,,Include,Include
Quesnel_1957_32,Quesnel,6,1957,1960,32,223667,132852,,,,8359,,,,post-DBE,,3,,Include,Include
Quesnel_1957_41,Quesnel,6,1957,1961,41,223667,132852,,,,0,,,,historical,,3,,Include,Include
Quesnel_1957_42,Quesnel,6,1957,1961,42,223667,132852,,,,989580,,,,historical,,3,,Include,Include
Quesnel_1957_43,Quesnel,6,1957,1961,43,223667,132852,,,,0,,,,historical,,3,,Include,Include
Quesnel_1957_51,Quesnel,6,1957,1962,51,223667,132852,,,,0,,,,historical,,3,,Include,Include
Quesnel_1957_52,Quesnel,6,1957,1962,52,223667,132852,,,,144,,,,historical,,3,,Include,Include
Quesnel_1957_53,Quesnel,6,1957,1962,53,223667,132852,,,,30,,,,historical,,3,,Include,Include
Quesnel_1957_62,Quesnel,6,1957,1963,62,223667,132852,,,,0,,,,historical,,3,,Include,Include
Quesnel_1957_63,Quesnel,6,1957,1963,63,223667,132852,,,,0,,,,historical,,3,,Include,Include
Quesnel_1957_64,Quesnel,6,1957,1963,64,223667,132852,,,,0,,,,historical,,3,,Include,Include
Quesnel_1957_72,Quesnel,6,1957,1964,72,223667,132852,,,,0,,,,post-DBE,,3,,Include,Include
Quesnel_1958_21,Quesnel,6,1958,1960,21,1863,1269,,,,0,,,,post-DBE,,3,,Include,Include
Quesnel_1958_31,Quesnel,6,1958,1961,31,1863,1269,,,,0,,,,historical,,3,,Include,Include
Quesnel_1958_32,Quesnel,6,1958,1961,32,1863,1269,,,,27,,,,historical,,3,,Include,Include
Quesnel_1958_41,Quesnel,6,1958,1962,41,1863,1269,,,,0,,,,historical,,3,,Include,Include
Quesnel_1958_42,Quesnel,6,1958,1962,42,1863,1269,,,,3362,,,,historical,,3,,Include,Include
Quesnel_1958_43,Quesnel,6,1958,1962,43,1863,1269,,,,0,,,,historical,,3,,Include,Include
Quesnel_1958_51,Quesnel,6,1958,1963,51,1863,1269,,,,0,,,,historical,,3,,Include,Include
Quesnel_1958_52,Quesnel,6,1958,1963,52,1863,1269,,,,23,,,,historical,,3,,Include,Include
Quesnel_1958_53,Quesnel,6,1958,1963,53,1863,1269,,,,0,,,,historical,,3,,Include,Include
Quesnel_1958_62,Quesnel,6,1958,1964,62,1863,1269,,,,0,,,,post-DBE,,3,,Include,Include
Quesnel_1958_63,Quesnel,6,1958,1964,63,1863,1269,,,,0,,,,post-DBE,,3,,Include,Include
Quesnel_1958_64,Quesnel,6,1958,1964,64,1863,1269,,,,0,,,,post-DBE,,3,,Include,Include
Quesnel_1958_72,Quesnel,6,1958,1965,72,1863,1269,,,,0,,,,historical,,3,,Include,Include
Quesnel_1959_21,Quesnel,6,1959,1961,21,76,29,,,,0,,,,historical,,3,,Include,Include
Quesnel_1959_31,Quesnel,6,1959,1962,31,76,29,,,,0,,,,historical,,3,,Include,Include
Quesnel_1959_32,Quesnel,6,1959,1962,32,76,29,,,,0,,,,historical,,3,,Include,Include
Quesnel_1959_41,Quesnel,6,1959,1963,41,76,29,,,,0,,,,historical,,3,,Include,Include
Quesnel_1959_42,Quesnel,6,1959,1963,42,76,29,,,,165,,,,historical,,3,,Include,Include
Quesnel_1959_43,Quesnel,6,1959,1963,43,76,29,,,,0,,,,historical,,3,,Include,Include
Quesnel_1959_51,Quesnel,6,1959,1964,51,76,29,,,,0,,,,post-DBE,,3,,Include,Include
Quesnel_1959_52,Quesnel,6,1959,1964,52,76,29,,,,0,,,,post-DBE,,3,,Include,Include
Quesnel_1959_53,Quesnel,6,1959,1964,53,76,29,,,,0,,,,post-DBE,,3,,Include,Include
Quesnel_1959_62,Quesnel,6,1959,1965,62,76,29,,,,0,,,,historical,,3,,Include,Include
Quesnel_1959_63,Quesnel,6,1959,1965,63,76,29,,,,0,,,,historical,,3,,Include,Include
Quesnel_1959_64,Quesnel,6,1959,1965,64,76,29,,,,0,,,,historical,,3,,Include,Include
Quesnel_1959_72,Quesnel,6,1959,1966,72,76,29,,,,0,,,,historical,,3,,Include,Include
Quesnel_1960_21,Quesnel,6,1960,1962,21,3057,123,,,,0,,,,historical,,3,,Include,Include
Quesnel_1960_31,Quesnel,6,1960,1963,31,3057,123,,,,0,,,,historical,,3,,Include,Include
Quesnel_1960_32,Quesnel,6,1960,1963,32,3057,123,,,,6,,,,historical,,3,,Include,Include
Quesnel_1960_41,Quesnel,6,1960,1964,41,3057,123,,,,0,,,,post-DBE,,3,,Include,Include
Quesnel_1960_42,Quesnel,6,1960,1964,42,3057,123,,,,1469,,,,post-DBE,,3,,Include,Include
Quesnel_1960_43,Quesnel,6,1960,1964,43,3057,123,,,,0,,,,post-DBE,,3,,Include,Include
Quesnel_1960_51,Quesnel,6,1960,1965,51,3057,123,,,,0,,,,historical,,3,,Include,Include
Quesnel_1960_52,Quesnel,6,1960,1965,52,3057,123,,,,0,,,,historical,,3,,Include,Include
Quesnel_1960_53,Quesnel,6,1960,1965,53,3057,123,,,,0,,,,historical,,3,,Include,Include
Quesnel_1960_62,Quesnel,6,1960,1966,62,3057,123,,,,0,,,,historical,,3,,Include,Include
Quesnel_1960_63,Quesnel,6,1960,1966,63,3057,123,,,,0,,,,historical,,3,,Include,Include
Quesnel_1960_64,Quesnel,6,1960,1966,64,3057,123,,,,0,,,,historical,,3,,Include,Include
Quesnel_1960_72,Quesnel,6,1960,1967,72,3057,123,,,,0,,,,historical,,3,,Include,Include
Quesnel_1961_21,Quesnel,6,1961,1963,21,302563,70000,,,,0,,,High pre-spawn mortality due to Chondrococcus columnaris outbreak,historical,,3,,Include,Include
